# observation_id: 242b7f62-3751-11ee-b30b-16cf55170a0d
# metadata: https://api.forecastarbiter.com/observations/242b7f62-3751-11ee-b30b-16cf55170a0d/metadata
timestamp,value,quality_flag
20230103T06:00:00+0000,0.538336,16402
20230103T07:00:00+0000,0.485109,16402
20230103T08:00:00+0000,0.450038,16402
20230103T09:00:00+0000,0.440627,16402
20230103T10:00:00+0000,0.444414,16402
20230103T11:00:00+0000,0.451475,16402
20230103T12:00:00+0000,0.468395,16402
20230103T13:00:00+0000,0.538707,16402
20230103T14:00:00+0000,0.631857,16402
20230103T15:00:00+0000,0.683611,16402
20230103T16:00:00+0000,0.683023,16402
20230103T17:00:00+0000,0.660637,16386
20230103T18:00:00+0000,0.637019,16386
20230103T19:00:00+0000,0.578664,16386
20230103T20:00:00+0000,0.609663,16386
20230103T21:00:00+0000,0.600534,16386
20230103T22:00:00+0000,0.610415,16386
20230103T23:00:00+0000,0.620316,16386
20230104T00:00:00+0000,0.684276,16386
20230104T01:00:00+0000,0.694892,16386
20230104T02:00:00+0000,0.672707,16402
20230104T03:00:00+0000,0.649141,16402
20230104T04:00:00+0000,0.623223,16402
20230104T05:00:00+0000,0.568871,16402
20230104T06:00:00+0000,0.513348,16402
20230104T07:00:00+0000,0.468863,16402
20230104T08:00:00+0000,0.43845,16402
20230104T09:00:00+0000,0.428339,16402
20230104T10:00:00+0000,0.432657,16402
20230104T11:00:00+0000,0.435048,16402
20230104T12:00:00+0000,0.478738,16402
20230104T13:00:00+0000,0.545652,16402
20230104T14:00:00+0000,0.638092,16402
20230104T15:00:00+0000,0.710165,16402
20230104T16:00:00+0000,0.703749,16402
20230104T17:00:00+0000,0.727335,16386
20230104T18:00:00+0000,0.720444,16386
20230104T19:00:00+0000,0.711275,16386
20230104T20:00:00+0000,0.710936,16386
20230104T21:00:00+0000,0.716746,16386
20230104T22:00:00+0000,0.717403,16386
20230104T23:00:00+0000,0.734408,16386
20230105T00:00:00+0000,0.747988,16386
20230105T01:00:00+0000,0.75527,16386
20230105T02:00:00+0000,0.742722,16402
20230105T03:00:00+0000,0.712358,16402
20230105T04:00:00+0000,0.677087,16402
20230105T05:00:00+0000,0.61996,16402
20230105T06:00:00+0000,0.543477,16402
20230105T07:00:00+0000,0.488809,16402
20230105T08:00:00+0000,0.463557,16402
20230105T09:00:00+0000,0.456281,16402
20230105T10:00:00+0000,0.441655,16402
20230105T11:00:00+0000,0.442663,16402
20230105T12:00:00+0000,0.458816,16402
20230105T13:00:00+0000,0.536027,16402
20230105T14:00:00+0000,0.623175,16402
20230105T15:00:00+0000,0.656758,16402
20230105T16:00:00+0000,0.628719,16402
20230105T17:00:00+0000,0.616649,16386
20230105T18:00:00+0000,0.606327,16386
20230105T19:00:00+0000,0.581022,16386
20230105T20:00:00+0000,0.576481,16386
20230105T21:00:00+0000,0.548253,16386
20230105T22:00:00+0000,0.562854,16386
20230105T23:00:00+0000,0.584163,16386
20230106T00:00:00+0000,0.602441,16386
20230106T01:00:00+0000,0.616302,16386
20230106T02:00:00+0000,0.612186,16402
20230106T03:00:00+0000,0.606274,16402
20230106T04:00:00+0000,0.579237,16402
20230106T05:00:00+0000,0.531851,16402
20230106T06:00:00+0000,0.473144,16402
20230106T07:00:00+0000,0.436198,16402
20230106T08:00:00+0000,0.402472,16402
20230106T09:00:00+0000,0.396422,16402
20230106T10:00:00+0000,0.405825,16402
20230106T11:00:00+0000,0.410943,16402
20230106T12:00:00+0000,0.434063,16402
20230106T13:00:00+0000,0.50444,16402
20230106T14:00:00+0000,0.587336,16402
20230106T15:00:00+0000,0.634247,16402
20230106T16:00:00+0000,0.61656,16402
20230106T17:00:00+0000,0.610214,16386
20230106T18:00:00+0000,0.564673,16386
20230106T19:00:00+0000,0.526119,16386
20230106T20:00:00+0000,0.554978,16386
20230106T21:00:00+0000,0.565286,16386
20230106T22:00:00+0000,0.561609,16386
20230106T23:00:00+0000,0.580812,16386
20230107T00:00:00+0000,0.614164,16386
20230107T01:00:00+0000,0.612201,16386
20230107T02:00:00+0000,0.584079,16402
20230107T03:00:00+0000,0.568654,16402
20230107T04:00:00+0000,0.540077,16402
20230107T05:00:00+0000,0.502401,16402
20230107T06:00:00+0000,0.46522,16402
20230107T07:00:00+0000,0.426298,16402
20230107T08:00:00+0000,0.40173,16402
20230107T09:00:00+0000,0.381211,16402
20230107T10:00:00+0000,0.374389,16402
20230107T11:00:00+0000,0.373418,16402
20230107T12:00:00+0000,0.395976,16402
20230107T13:00:00+0000,0.426969,16402
20230107T14:00:00+0000,0.458994,16402
20230107T15:00:00+0000,0.514085,16402
20230107T16:00:00+0000,0.558205,16402
20230107T17:00:00+0000,0.580132,16386
20230107T18:00:00+0000,0.582457,16386
20230107T19:00:00+0000,0.573294,16386
20230107T20:00:00+0000,0.561516,16386
20230107T21:00:00+0000,0.543512,16386
20230107T22:00:00+0000,0.510515,16386
20230107T23:00:00+0000,0.503406,16386
20230108T00:00:00+0000,0.550289,16386
20230108T01:00:00+0000,0.592431,16386
20230108T02:00:00+0000,0.580412,16402
20230108T03:00:00+0000,0.557066,16402
20230108T04:00:00+0000,0.552657,16402
20230108T05:00:00+0000,0.519421,16402
20230108T06:00:00+0000,0.476839,16402
20230108T07:00:00+0000,0.438992,16402
20230108T08:00:00+0000,0.413734,16402
20230108T09:00:00+0000,0.399389,16402
20230108T10:00:00+0000,0.394858,16402
20230108T11:00:00+0000,0.387615,16402
20230108T12:00:00+0000,0.409701,16402
20230108T13:00:00+0000,0.436323,16402
20230108T14:00:00+0000,0.46108,16402
20230108T15:00:00+0000,0.503335,16402
20230108T16:00:00+0000,0.546022,16402
20230108T17:00:00+0000,0.585295,16386
20230108T18:00:00+0000,0.563071,16386
20230108T19:00:00+0000,0.555636,16386
20230108T20:00:00+0000,0.593946,16386
20230108T21:00:00+0000,0.592533,16386
20230108T22:00:00+0000,0.598034,16386
20230108T23:00:00+0000,0.622855,16386
20230109T00:00:00+0000,0.631684,16386
20230109T01:00:00+0000,0.658033,16386
20230109T02:00:00+0000,0.66026,16402
20230109T03:00:00+0000,0.628477,16402
20230109T04:00:00+0000,0.604923,16402
20230109T05:00:00+0000,0.555198,16402
20230109T06:00:00+0000,0.493062,16402
20230109T07:00:00+0000,0.456485,16402
20230109T08:00:00+0000,0.429581,16402
20230109T09:00:00+0000,0.418585,16402
20230109T10:00:00+0000,0.421332,16402
20230109T11:00:00+0000,0.43046,16402
20230109T12:00:00+0000,0.453062,16402
20230109T13:00:00+0000,0.527738,16402
20230109T14:00:00+0000,0.61187,16402
20230109T15:00:00+0000,0.651184,16402
20230109T16:00:00+0000,0.658425,16402
20230109T17:00:00+0000,0.641585,16386
20230109T18:00:00+0000,0.579625,16386
20230109T19:00:00+0000,0.61785,16386
20230109T20:00:00+0000,0.584891,16386
20230109T21:00:00+0000,0.560618,16386
20230109T22:00:00+0000,0.539751,16386
20230109T23:00:00+0000,0.594074,16386
20230110T00:00:00+0000,0.647823,16386
20230110T01:00:00+0000,0.650093,16386
20230110T02:00:00+0000,0.646649,16402
20230110T03:00:00+0000,0.619237,16402
20230110T04:00:00+0000,0.599948,16402
20230110T05:00:00+0000,0.546056,16402
20230110T06:00:00+0000,0.486195,16402
20230110T07:00:00+0000,0.43515,16402
20230110T08:00:00+0000,0.420804,16402
20230110T09:00:00+0000,0.42136,16402
20230110T10:00:00+0000,0.424256,16402
20230110T11:00:00+0000,0.423872,16402
20230110T12:00:00+0000,0.462303,16402
20230110T13:00:00+0000,0.532807,16402
20230110T14:00:00+0000,0.635269,16402
20230110T15:00:00+0000,0.698904,16402
20230110T16:00:00+0000,0.689723,16402
20230110T17:00:00+0000,0.671681,16386
20230110T18:00:00+0000,0.634663,16386
20230110T19:00:00+0000,0.620464,16386
20230110T20:00:00+0000,0.644234,16386
20230110T21:00:00+0000,0.611572,16386
20230110T22:00:00+0000,0.609742,16386
20230110T23:00:00+0000,0.616221,16386
20230111T00:00:00+0000,0.628632,16386
20230111T01:00:00+0000,0.656604,16386
20230111T02:00:00+0000,0.655321,16402
20230111T03:00:00+0000,0.631679,16402
20230111T04:00:00+0000,0.595897,16402
20230111T05:00:00+0000,0.551382,16402
20230111T06:00:00+0000,0.482356,16402
20230111T07:00:00+0000,0.434319,16402
20230111T08:00:00+0000,0.414175,16402
20230111T09:00:00+0000,0.413617,16402
20230111T10:00:00+0000,0.410434,16402
20230111T11:00:00+0000,0.40955,16402
20230111T12:00:00+0000,0.432007,16402
20230111T13:00:00+0000,0.509368,16402
20230111T14:00:00+0000,0.577381,16402
20230111T15:00:00+0000,0.625294,16402
20230111T16:00:00+0000,0.611563,16402
20230111T17:00:00+0000,0.590054,16386
20230111T18:00:00+0000,0.580586,16386
20230111T19:00:00+0000,0.592365,16386
20230111T20:00:00+0000,0.610084,16386
20230111T21:00:00+0000,0.601444,16386
20230111T22:00:00+0000,0.593491,16386
20230111T23:00:00+0000,0.61459,16386
20230112T00:00:00+0000,0.649033,16386
20230112T01:00:00+0000,0.674005,16386
20230112T02:00:00+0000,0.674118,16402
20230112T03:00:00+0000,0.655024,16402
20230112T04:00:00+0000,0.623936,16402
20230112T05:00:00+0000,0.560409,16402
20230112T06:00:00+0000,0.487361,16402
20230112T07:00:00+0000,0.437868,16402
20230112T08:00:00+0000,0.423219,16402
20230112T09:00:00+0000,0.411822,16402
20230112T10:00:00+0000,0.400154,16402
20230112T11:00:00+0000,0.409419,16402
20230112T12:00:00+0000,0.426586,16402
20230112T13:00:00+0000,0.484299,16402
20230112T14:00:00+0000,0.574235,16402
20230112T15:00:00+0000,0.618342,16402
20230112T16:00:00+0000,0.605293,16402
20230112T17:00:00+0000,0.593674,16386
20230112T18:00:00+0000,0.586809,16386
20230112T19:00:00+0000,0.585926,16386
20230112T20:00:00+0000,0.541815,16386
20230112T21:00:00+0000,0.529976,16386
20230112T22:00:00+0000,0.537364,16386
20230112T23:00:00+0000,0.543386,16386
20230113T00:00:00+0000,0.576722,16386
20230113T01:00:00+0000,0.596732,16386
20230113T02:00:00+0000,0.58466,16402
20230113T03:00:00+0000,0.558949,16402
20230113T04:00:00+0000,0.538012,16402
20230113T05:00:00+0000,0.493033,16402
20230113T06:00:00+0000,0.440928,16402
20230113T07:00:00+0000,0.389207,16402
20230113T08:00:00+0000,0.367643,16402
20230113T09:00:00+0000,0.363619,16402
20230113T10:00:00+0000,0.370819,16402
20230113T11:00:00+0000,0.362006,16402
20230113T12:00:00+0000,0.382596,16402
20230113T13:00:00+0000,0.427424,16402
20230113T14:00:00+0000,0.494057,16402
20230113T15:00:00+0000,0.531282,16402
20230113T16:00:00+0000,0.547973,16402
20230113T17:00:00+0000,0.555484,16386
20230113T18:00:00+0000,0.554569,16386
20230113T19:00:00+0000,0.554665,16386
20230113T20:00:00+0000,0.538621,16386
20230113T21:00:00+0000,0.503632,16386
20230113T22:00:00+0000,0.518684,16386
20230113T23:00:00+0000,0.531596,16386
20230114T00:00:00+0000,0.546529,16386
20230114T01:00:00+0000,0.577887,16386
20230114T02:00:00+0000,0.5567,16402
20230114T03:00:00+0000,0.545158,16402
20230114T04:00:00+0000,0.519303,16402
20230114T05:00:00+0000,0.494561,16402
20230114T06:00:00+0000,0.456109,16402
20230114T07:00:00+0000,0.405769,16402
20230114T08:00:00+0000,0.373969,16402
20230114T09:00:00+0000,0.359464,16402
20230114T10:00:00+0000,0.359667,16402
20230114T11:00:00+0000,0.358352,16402
20230114T12:00:00+0000,0.382815,16402
20230114T13:00:00+0000,0.41324,16402
20230114T14:00:00+0000,0.448961,16402
20230114T15:00:00+0000,0.487206,16402
20230114T16:00:00+0000,0.544007,16402
20230114T17:00:00+0000,0.57615,16386
20230114T18:00:00+0000,0.594586,16386
20230114T19:00:00+0000,0.591865,16386
20230114T20:00:00+0000,0.602278,16386
20230114T21:00:00+0000,0.558861,16386
20230114T22:00:00+0000,0.537026,16386
20230114T23:00:00+0000,0.542145,16386
20230115T00:00:00+0000,0.567496,16386
20230115T01:00:00+0000,0.600963,16386
20230115T02:00:00+0000,0.572301,16402
20230115T03:00:00+0000,0.548776,16402
20230115T04:00:00+0000,0.53824,16402
20230115T05:00:00+0000,0.507467,16402
20230115T06:00:00+0000,0.480305,16402
20230115T07:00:00+0000,0.44256,16402
20230115T08:00:00+0000,0.426858,16402
20230115T09:00:00+0000,0.412727,16402
20230115T10:00:00+0000,0.398806,16402
20230115T11:00:00+0000,0.399741,16402
20230115T12:00:00+0000,0.410739,16402
20230115T13:00:00+0000,0.44205,16402
20230115T14:00:00+0000,0.483334,16402
20230115T15:00:00+0000,0.521242,16402
20230115T16:00:00+0000,0.574792,16402
20230115T17:00:00+0000,0.619262,16386
20230115T18:00:00+0000,0.633273,16386
20230115T19:00:00+0000,0.629307,16386
20230115T20:00:00+0000,0.623053,16386
20230115T21:00:00+0000,0.647816,16386
20230115T22:00:00+0000,0.633284,16386
20230115T23:00:00+0000,0.62536,16386
20230116T00:00:00+0000,0.628635,16386
20230116T01:00:00+0000,0.66583,16386
20230116T02:00:00+0000,0.647157,16402
20230116T03:00:00+0000,0.614842,16402
20230116T04:00:00+0000,0.595703,16402
20230116T05:00:00+0000,0.560451,16402
20230116T06:00:00+0000,0.506913,16402
20230116T07:00:00+0000,0.449056,16402
20230116T08:00:00+0000,0.427397,16402
20230116T09:00:00+0000,0.422057,16402
20230116T10:00:00+0000,0.417481,16402
20230116T11:00:00+0000,0.434253,16402
20230116T12:00:00+0000,0.462505,16402
20230116T13:00:00+0000,0.538719,16402
20230116T14:00:00+0000,0.592722,16402
20230116T15:00:00+0000,0.653017,16402
20230116T16:00:00+0000,0.671105,16402
20230116T17:00:00+0000,0.661164,16386
20230116T18:00:00+0000,0.64284,16386
20230116T19:00:00+0000,0.629242,16386
20230116T20:00:00+0000,0.593312,16386
20230116T21:00:00+0000,0.479483,16386
20230116T22:00:00+0000,0.491793,16386
20230116T23:00:00+0000,0.581497,16386
20230117T00:00:00+0000,0.625772,16386
20230117T01:00:00+0000,0.647998,16386
20230117T02:00:00+0000,0.641239,16402
20230117T03:00:00+0000,0.637895,16402
20230117T04:00:00+0000,0.606721,16402
20230117T05:00:00+0000,0.552992,16402
20230117T06:00:00+0000,0.485299,16402
20230117T07:00:00+0000,0.441224,16402
20230117T08:00:00+0000,0.417699,16402
20230117T09:00:00+0000,0.406294,16402
20230117T10:00:00+0000,0.409459,16402
20230117T11:00:00+0000,0.420411,16402
20230117T12:00:00+0000,0.442251,16402
20230117T13:00:00+0000,0.515002,16402
20230117T14:00:00+0000,0.601982,16402
20230117T15:00:00+0000,0.656337,16402
20230117T16:00:00+0000,0.643602,16402
20230117T17:00:00+0000,0.613653,16386
20230117T18:00:00+0000,0.572435,16386
20230117T19:00:00+0000,0.574831,16386
20230117T20:00:00+0000,0.56621,16386
20230117T21:00:00+0000,0.54793,16386
20230117T22:00:00+0000,0.56334,16386
20230117T23:00:00+0000,0.591516,16386
20230118T00:00:00+0000,0.634186,16386
20230118T01:00:00+0000,0.657558,16386
20230118T02:00:00+0000,0.651851,16402
20230118T03:00:00+0000,0.62283,16402
20230118T04:00:00+0000,0.599789,16402
20230118T05:00:00+0000,0.54831,16402
20230118T06:00:00+0000,0.494895,16402
20230118T07:00:00+0000,0.435466,16402
20230118T08:00:00+0000,0.412496,16402
20230118T09:00:00+0000,0.416192,16402
20230118T10:00:00+0000,0.413443,16402
20230118T11:00:00+0000,0.424002,16402
20230118T12:00:00+0000,0.447337,16402
20230118T13:00:00+0000,0.523274,16402
20230118T14:00:00+0000,0.613223,16402
20230118T15:00:00+0000,0.644507,16402
20230118T16:00:00+0000,0.639242,16402
20230118T17:00:00+0000,0.651034,16386
20230118T18:00:00+0000,0.657797,16386
20230118T19:00:00+0000,0.667811,16386
20230118T20:00:00+0000,0.648401,16386
20230118T21:00:00+0000,0.626989,16386
20230118T22:00:00+0000,0.505688,16386
20230118T23:00:00+0000,0.538695,16386
20230119T00:00:00+0000,0.613601,16386
20230119T01:00:00+0000,0.678294,16386
20230119T02:00:00+0000,0.697834,16402
20230119T03:00:00+0000,0.667404,16402
20230119T04:00:00+0000,0.645468,16402
20230119T05:00:00+0000,0.612935,16402
20230119T06:00:00+0000,0.535858,16402
20230119T07:00:00+0000,0.480389,16402
20230119T08:00:00+0000,0.463366,16402
20230119T09:00:00+0000,0.449551,16402
20230119T10:00:00+0000,0.447302,16402
20230119T11:00:00+0000,0.464089,16402
20230119T12:00:00+0000,0.495874,16402
20230119T13:00:00+0000,0.56682,16402
20230119T14:00:00+0000,0.67202,16402
20230119T15:00:00+0000,0.732032,16402
20230119T16:00:00+0000,0.715948,16402
20230119T17:00:00+0000,0.698854,16386
20230119T18:00:00+0000,0.699317,16386
20230119T19:00:00+0000,0.664926,16386
20230119T20:00:00+0000,0.646647,16386
20230119T21:00:00+0000,0.607827,16386
20230119T22:00:00+0000,0.53364,16386
20230119T23:00:00+0000,0.577044,16386
20230120T00:00:00+0000,0.634859,16386
20230120T01:00:00+0000,0.663822,16386
20230120T02:00:00+0000,0.66465,16402
20230120T03:00:00+0000,0.658245,16402
20230120T04:00:00+0000,0.625217,16402
20230120T05:00:00+0000,0.58886,16402
20230120T06:00:00+0000,0.534977,16402
20230120T07:00:00+0000,0.485169,16402
20230120T08:00:00+0000,0.465301,16402
20230120T09:00:00+0000,0.463698,16402
20230120T10:00:00+0000,0.464259,16402
20230120T11:00:00+0000,0.469052,16402
20230120T12:00:00+0000,0.486825,16402
20230120T13:00:00+0000,0.563012,16402
20230120T14:00:00+0000,0.657387,16402
20230120T15:00:00+0000,0.696338,16402
20230120T16:00:00+0000,0.698367,16402
20230120T17:00:00+0000,0.712198,16386
20230120T18:00:00+0000,0.698027,16386
20230120T19:00:00+0000,0.690032,16386
20230120T20:00:00+0000,0.685633,16386
20230120T21:00:00+0000,0.670946,16386
20230120T22:00:00+0000,0.650156,16386
20230120T23:00:00+0000,0.653316,16386
20230121T00:00:00+0000,0.693166,16386
20230121T01:00:00+0000,0.712244,16386
20230121T02:00:00+0000,0.696603,16402
20230121T03:00:00+0000,0.661778,16402
20230121T04:00:00+0000,0.629265,16402
20230121T05:00:00+0000,0.591165,16402
20230121T06:00:00+0000,0.550778,16402
20230121T07:00:00+0000,0.508526,16402
20230121T08:00:00+0000,0.488729,16402
20230121T09:00:00+0000,0.472178,16402
20230121T10:00:00+0000,0.474085,16402
20230121T11:00:00+0000,0.479055,16402
20230121T12:00:00+0000,0.50629,16402
20230121T13:00:00+0000,0.546364,16402
20230121T14:00:00+0000,0.587017,16402
20230121T15:00:00+0000,0.633959,16402
20230121T16:00:00+0000,0.706825,16402
20230121T17:00:00+0000,0.713609,16386
20230121T18:00:00+0000,0.718575,16386
20230121T19:00:00+0000,0.715489,16386
20230121T20:00:00+0000,0.679317,16386
20230121T21:00:00+0000,0.576937,16386
20230121T22:00:00+0000,0.575686,16386
20230121T23:00:00+0000,0.603776,16386
20230122T00:00:00+0000,0.62256,16386
20230122T01:00:00+0000,0.661749,16386
20230122T02:00:00+0000,0.667292,16402
20230122T03:00:00+0000,0.643081,16402
20230122T04:00:00+0000,0.628474,16402
20230122T05:00:00+0000,0.575791,16402
20230122T06:00:00+0000,0.546402,16402
20230122T07:00:00+0000,0.49972,16402
20230122T08:00:00+0000,0.491373,16402
20230122T09:00:00+0000,0.479939,16402
20230122T10:00:00+0000,0.477746,16402
20230122T11:00:00+0000,0.492031,16402
20230122T12:00:00+0000,0.507851,16402
20230122T13:00:00+0000,0.552083,16402
20230122T14:00:00+0000,0.608249,16402
20230122T15:00:00+0000,0.660298,16402
20230122T16:00:00+0000,0.723411,16402
20230122T17:00:00+0000,0.690446,16386
20230122T18:00:00+0000,0.63949,16386
20230122T19:00:00+0000,0.626586,16386
20230122T20:00:00+0000,0.625113,16386
20230122T21:00:00+0000,0.587817,16386
20230122T22:00:00+0000,0.5824,16386
20230122T23:00:00+0000,0.592872,16386
20230123T00:00:00+0000,0.613108,16386
20230123T01:00:00+0000,0.659481,16386
20230123T02:00:00+0000,0.669213,16402
20230123T03:00:00+0000,0.682655,16402
20230123T04:00:00+0000,0.660885,16402
20230123T05:00:00+0000,0.605594,16402
20230123T06:00:00+0000,0.515894,16402
20230123T07:00:00+0000,0.459269,16402
20230123T08:00:00+0000,0.443421,16402
20230123T09:00:00+0000,0.43222,16402
20230123T10:00:00+0000,0.430062,16402
20230123T11:00:00+0000,0.444827,16402
20230123T12:00:00+0000,0.474703,16402
20230123T13:00:00+0000,0.558974,16402
20230123T14:00:00+0000,0.659198,16402
20230123T15:00:00+0000,0.683794,16402
20230123T16:00:00+0000,0.69293,16402
20230123T17:00:00+0000,0.639838,16386
20230123T18:00:00+0000,0.574737,16386
20230123T19:00:00+0000,0.551126,16386
20230123T20:00:00+0000,0.425068,16386
20230123T21:00:00+0000,0.393489,16386
20230123T22:00:00+0000,0.406667,16386
20230123T23:00:00+0000,0.45852,16386
20230124T00:00:00+0000,0.536914,16386
20230124T01:00:00+0000,0.618755,16386
20230124T02:00:00+0000,0.652215,16402
20230124T03:00:00+0000,0.641832,16402
20230124T04:00:00+0000,0.609964,16402
20230124T05:00:00+0000,0.565658,16402
20230124T06:00:00+0000,0.506952,16402
20230124T07:00:00+0000,0.470905,16402
20230124T08:00:00+0000,0.445385,16402
20230124T09:00:00+0000,0.436137,16402
20230124T10:00:00+0000,0.442371,16402
20230124T11:00:00+0000,0.467918,16402
20230124T12:00:00+0000,0.493733,16402
20230124T13:00:00+0000,0.585381,16402
20230124T14:00:00+0000,0.684997,16402
20230124T15:00:00+0000,0.759654,16402
20230124T16:00:00+0000,0.750387,16402
20230124T17:00:00+0000,0.736884,16386
20230124T18:00:00+0000,0.705557,16386
20230124T19:00:00+0000,0.677052,16386
20230124T20:00:00+0000,0.646098,16386
20230124T21:00:00+0000,0.596917,16386
20230124T22:00:00+0000,0.584988,16386
20230124T23:00:00+0000,0.620113,16386
20230125T00:00:00+0000,0.646145,16386
20230125T01:00:00+0000,0.683778,16386
20230125T02:00:00+0000,0.706428,16402
20230125T03:00:00+0000,0.683093,16402
20230125T04:00:00+0000,0.673253,16402
20230125T05:00:00+0000,0.620375,16402
20230125T06:00:00+0000,0.559041,16402
20230125T07:00:00+0000,0.517791,16402
20230125T08:00:00+0000,0.506852,16402
20230125T09:00:00+0000,0.504786,16402
20230125T10:00:00+0000,0.521129,16402
20230125T11:00:00+0000,0.52368,16402
20230125T12:00:00+0000,0.553088,16402
20230125T13:00:00+0000,0.611921,16402
20230125T14:00:00+0000,0.705158,16402
20230125T15:00:00+0000,0.742693,16402
20230125T16:00:00+0000,0.724855,16402
20230125T17:00:00+0000,0.729398,16386
20230125T18:00:00+0000,0.695604,16386
20230125T19:00:00+0000,0.666997,16386
20230125T20:00:00+0000,0.615859,16386
20230125T21:00:00+0000,0.594264,16386
20230125T22:00:00+0000,0.583435,16386
20230125T23:00:00+0000,0.605647,16386
20230126T00:00:00+0000,0.641259,16386
20230126T01:00:00+0000,0.665297,16386
20230126T02:00:00+0000,0.671808,16402
20230126T03:00:00+0000,0.647245,16402
20230126T04:00:00+0000,0.619408,16402
20230126T05:00:00+0000,0.568047,16402
20230126T06:00:00+0000,0.501925,16402
20230126T07:00:00+0000,0.445034,16402
20230126T08:00:00+0000,0.428162,16402
20230126T09:00:00+0000,0.41522,16402
20230126T10:00:00+0000,0.415956,16402
20230126T11:00:00+0000,0.427121,16402
20230126T12:00:00+0000,0.458027,16402
20230126T13:00:00+0000,0.524696,16402
20230126T14:00:00+0000,0.597841,16402
20230126T15:00:00+0000,0.638491,16402
20230126T16:00:00+0000,0.644199,16402
20230126T17:00:00+0000,0.650575,16386
20230126T18:00:00+0000,0.631755,16386
20230126T19:00:00+0000,0.62626,16386
20230126T20:00:00+0000,0.613662,16386
20230126T21:00:00+0000,0.59081,16386
20230126T22:00:00+0000,0.602105,16386
20230126T23:00:00+0000,0.60941,16386
20230127T00:00:00+0000,0.626731,16386
20230127T01:00:00+0000,0.652837,16386
20230127T02:00:00+0000,0.645718,16402
20230127T03:00:00+0000,0.622942,16402
20230127T04:00:00+0000,0.592132,16402
20230127T05:00:00+0000,0.547148,16402
20230127T06:00:00+0000,0.483127,16402
20230127T07:00:00+0000,0.451487,16402
20230127T08:00:00+0000,0.439768,16402
20230127T09:00:00+0000,0.426794,16402
20230127T10:00:00+0000,0.434279,16402
20230127T11:00:00+0000,0.445678,16402
20230127T12:00:00+0000,0.474999,16402
20230127T13:00:00+0000,0.530264,16402
20230127T14:00:00+0000,0.594261,16402
20230127T15:00:00+0000,0.616345,16402
20230127T16:00:00+0000,0.623631,16402
20230127T17:00:00+0000,0.595993,16386
20230127T18:00:00+0000,0.557464,16386
20230127T19:00:00+0000,0.467083,16386
20230127T20:00:00+0000,0.361509,16386
20230127T21:00:00+0000,0.414789,16386
20230127T22:00:00+0000,0.413324,16386
20230127T23:00:00+0000,0.433193,16386
20230128T00:00:00+0000,0.507826,16386
20230128T01:00:00+0000,0.552875,16386
20230128T02:00:00+0000,0.574944,16402
20230128T03:00:00+0000,0.567608,16402
20230128T04:00:00+0000,0.561468,16402
20230128T05:00:00+0000,0.53897,16402
20230128T06:00:00+0000,0.492451,16402
20230128T07:00:00+0000,0.45598,16402
20230128T08:00:00+0000,0.44119,16402
