# observation_id: 37313e49-3751-11ee-9349-fe0711ac8693
# metadata: https://api.forecastarbiter.com/observations/37313e49-3751-11ee-9349-fe0711ac8693/metadata
timestamp,value,quality_flag
20230107T23:00:00+0000,0.0,16386
20230108T00:00:00+0000,0.471259,16402
20230108T01:00:00+0000,0.0,16402
20230108T02:00:00+0000,0.0,16402
20230108T03:00:00+0000,0.0,19474
20230108T04:00:00+0000,0.0,19474
20230108T05:00:00+0000,0.0,19474
20230108T06:00:00+0000,0.442535,16402
20230108T07:00:00+0000,0.445397,16402
20230108T08:00:00+0000,0.451155,16402
20230108T09:00:00+0000,0.451155,16402
20230108T10:00:00+0000,0.459776,16402
20230108T11:00:00+0000,0.0,16402
20230108T12:00:00+0000,0.428155,16402
20230108T13:00:00+0000,0.517241,16402
20230108T14:00:00+0000,0.422414,16386
20230108T15:00:00+0000,0.235638,16386
20230108T16:00:00+0000,0.0,16386
20230108T17:00:00+0000,0.0,16386
20230108T18:00:00+0000,0.0,19458
20230108T19:00:00+0000,0.0,19458
20230108T20:00:00+0000,0.310345,16386
20230108T21:00:00+0000,0.0,16386
20230108T22:00:00+0000,0.39081,16386
20230108T23:00:00+0000,0.0,16386
20230109T00:00:00+0000,0.474138,16402
20230109T01:00:00+0000,0.0,16402
20230109T02:00:00+0000,0.0,16402
20230109T03:00:00+0000,0.0,19474
20230109T04:00:00+0000,0.0,19474
20230109T05:00:00+0000,0.0,19474
20230109T06:00:00+0000,0.0,19474
20230109T07:00:00+0000,0.181035,16402
20230109T08:00:00+0000,0.181035,16402
20230109T09:00:00+0000,0.183914,16402
20230109T10:00:00+0000,0.198276,16402
20230109T11:00:00+0000,0.0,16402
20230109T12:00:00+0000,0.290224,16402
20230109T13:00:00+0000,0.554603,16402
20230109T14:00:00+0000,0.517241,16386
20230109T15:00:00+0000,0.298845,16386
20230109T16:00:00+0000,0.0,16386
20230109T17:00:00+0000,0.0,16386
20230109T18:00:00+0000,0.0,19458
20230109T19:00:00+0000,0.0,19458
20230109T20:00:00+0000,0.0603448,16386
20230109T21:00:00+0000,0.0,16386
20230109T22:00:00+0000,0.270121,16386
20230109T23:00:00+0000,0.0,16386
20230110T00:00:00+0000,0.485638,16402
20230110T01:00:00+0000,0.0,16402
20230110T02:00:00+0000,0.0,16402
20230110T03:00:00+0000,0.0,19474
20230110T04:00:00+0000,0.0,19474
20230110T05:00:00+0000,0.0,19474
20230110T06:00:00+0000,0.0,19474
20230110T07:00:00+0000,0.215517,16402
20230110T08:00:00+0000,0.218397,16402
20230110T09:00:00+0000,0.212638,16402
20230110T10:00:00+0000,0.2385,16402
20230110T11:00:00+0000,0.0,16402
20230110T12:00:00+0000,0.362069,16402
20230110T13:00:00+0000,0.660914,16402
20230110T14:00:00+0000,0.468397,16386
20230110T15:00:00+0000,0.169535,16386
20230110T16:00:00+0000,0.0,16386
20230110T17:00:00+0000,0.0,16386
20230110T18:00:00+0000,0.0,19458
20230110T19:00:00+0000,0.0,19458
20230110T20:00:00+0000,0.112069,16386
20230110T21:00:00+0000,0.0,16386
20230110T22:00:00+0000,0.275862,16386
20230110T23:00:00+0000,0.0,16386
20230111T00:00:00+0000,0.477017,16402
20230111T01:00:00+0000,0.0,16402
20230111T02:00:00+0000,0.0,16402
20230111T03:00:00+0000,0.0,19474
20230111T04:00:00+0000,0.0,19474
20230111T05:00:00+0000,0.0,19474
20230111T06:00:00+0000,0.215517,16402
20230111T07:00:00+0000,0.215517,16402
20230111T08:00:00+0000,0.212638,16402
20230111T09:00:00+0000,0.215517,16402
20230111T10:00:00+0000,0.232759,16402
20230111T11:00:00+0000,0.0,16402
20230111T12:00:00+0000,0.330465,16402
20230111T13:00:00+0000,0.586207,16402
20230111T14:00:00+0000,0.528741,16386
20230111T15:00:00+0000,0.436776,16386
20230111T16:00:00+0000,0.0,16386
20230111T17:00:00+0000,0.0,16386
20230111T18:00:00+0000,0.0,19458
20230111T19:00:00+0000,0.0,19458
20230111T20:00:00+0000,0.287362,16386
20230111T21:00:00+0000,0.0,16386
20230111T22:00:00+0000,0.321845,16386
20230111T23:00:00+0000,0.0,16386
20230112T00:00:00+0000,0.428155,16402
20230112T01:00:00+0000,0.0,16402
20230112T02:00:00+0000,0.0,16402
20230112T03:00:00+0000,0.0,19474
20230112T04:00:00+0000,0.0,19474
20230112T05:00:00+0000,0.0,19474
20230112T06:00:00+0000,0.126431,16402
20230112T07:00:00+0000,0.11781,16402
20230112T08:00:00+0000,0.10919,16402
20230112T09:00:00+0000,0.10919,16402
20230112T10:00:00+0000,0.126431,16402
20230112T11:00:00+0000,0.0,16402
20230112T12:00:00+0000,0.212638,16402
20230112T13:00:00+0000,0.241379,16402
20230112T14:00:00+0000,0.339086,16386
20230112T15:00:00+0000,0.227017,16386
20230112T16:00:00+0000,0.0,16386
20230112T17:00:00+0000,0.0,16386
20230112T18:00:00+0000,0.0,19458
20230112T19:00:00+0000,0.0,19458
20230112T20:00:00+0000,0.293103,16386
20230112T21:00:00+0000,0.0,16386
20230112T22:00:00+0000,0.410914,16386
20230112T23:00:00+0000,0.0,16386
20230113T00:00:00+0000,0.410914,16402
20230113T01:00:00+0000,0.0,16402
20230113T02:00:00+0000,0.0,16402
20230113T03:00:00+0000,0.0,19474
20230113T04:00:00+0000,0.0,19474
20230113T05:00:00+0000,0.0,19474
20230113T06:00:00+0000,0.123569,16402
20230113T07:00:00+0000,0.112069,16402
20230113T08:00:00+0000,0.11781,16402
20230113T09:00:00+0000,0.114948,16402
20230113T10:00:00+0000,0.137931,16402
20230113T11:00:00+0000,0.0,16402
20230113T12:00:00+0000,0.224138,16402
20230113T13:00:00+0000,0.431035,16402
20230113T14:00:00+0000,0.468397,16386
20230113T15:00:00+0000,0.5,16386
20230113T16:00:00+0000,0.0,16386
20230113T17:00:00+0000,0.0,16386
20230113T18:00:00+0000,0.0,19458
20230113T19:00:00+0000,0.0,19458
20230113T20:00:00+0000,0.37069,16386
20230113T21:00:00+0000,0.0,16386
20230113T22:00:00+0000,0.39081,16386
20230113T23:00:00+0000,0.0,16386
20230114T00:00:00+0000,0.571845,16402
20230114T01:00:00+0000,0.0,16402
20230114T02:00:00+0000,0.0,16402
20230114T03:00:00+0000,0.0,19474
20230114T04:00:00+0000,0.0,19474
20230114T05:00:00+0000,0.0,19474
20230114T06:00:00+0000,0.310345,16402
20230114T07:00:00+0000,0.304603,16402
20230114T08:00:00+0000,0.304603,16402
20230114T09:00:00+0000,0.307465,16402
20230114T10:00:00+0000,0.298845,16402
20230114T11:00:00+0000,0.0,16402
20230114T12:00:00+0000,0.333328,16402
20230114T13:00:00+0000,0.563224,16402
20230114T14:00:00+0000,0.545983,16386
20230114T15:00:00+0000,0.287362,16386
20230114T16:00:00+0000,0.0,16386
20230114T17:00:00+0000,0.0,16386
20230114T18:00:00+0000,0.0,19458
20230114T19:00:00+0000,0.0,19458
20230114T20:00:00+0000,0.0287414,16386
20230114T21:00:00+0000,0.0,16386
20230114T22:00:00+0000,0.2615,16386
20230114T23:00:00+0000,0.0,16386
20230115T00:00:00+0000,0.318965,16402
20230115T01:00:00+0000,0.0,16402
20230115T02:00:00+0000,0.0,16402
20230115T03:00:00+0000,0.0,19474
20230115T04:00:00+0000,0.0,19474
20230115T05:00:00+0000,0.0,19474
20230115T06:00:00+0000,0.0,19474
20230115T07:00:00+0000,0.362069,16402
20230115T08:00:00+0000,0.36781,16402
20230115T09:00:00+0000,0.38219,16402
20230115T10:00:00+0000,0.393672,16402
20230115T11:00:00+0000,0.0,16402
20230115T12:00:00+0000,0.428155,16402
20230115T13:00:00+0000,0.471259,16402
20230115T14:00:00+0000,0.373569,16386
20230115T15:00:00+0000,0.126431,16386
20230115T16:00:00+0000,0.0,16386
20230115T17:00:00+0000,0.0,16386
20230115T18:00:00+0000,0.0,19458
20230115T19:00:00+0000,0.0,19458
20230115T20:00:00+0000,-0.160914,16386
20230115T21:00:00+0000,0.0,16386
20230115T22:00:00+0000,0.0143621,16386
20230115T23:00:00+0000,0.0,16386
20230116T00:00:00+0000,0.287362,16402
20230116T01:00:00+0000,0.0,16402
20230116T02:00:00+0000,0.0,16402
20230116T03:00:00+0000,0.0,19474
20230116T04:00:00+0000,0.0,19474
20230116T05:00:00+0000,0.0,19474
20230116T06:00:00+0000,0.0,19474
20230116T07:00:00+0000,0.327586,16402
20230116T08:00:00+0000,0.336207,16402
20230116T09:00:00+0000,0.350569,16402
20230116T10:00:00+0000,0.37069,16402
20230116T11:00:00+0000,0.0,16402
20230116T12:00:00+0000,0.471259,16402
20230116T13:00:00+0000,0.712638,16402
20230116T14:00:00+0000,0.666672,16386
20230116T15:00:00+0000,0.428155,16386
20230116T16:00:00+0000,0.0,16386
20230116T17:00:00+0000,0.0,16386
20230116T18:00:00+0000,0.0,19458
20230116T19:00:00+0000,0.0,19458
20230116T20:00:00+0000,0.13219,16386
20230116T21:00:00+0000,0.0,16386
20230116T22:00:00+0000,0.376431,16386
20230116T23:00:00+0000,0.0,16386
20230117T00:00:00+0000,0.267241,16402
20230117T01:00:00+0000,0.0,16402
20230117T02:00:00+0000,0.0,16402
20230117T03:00:00+0000,0.0,19474
20230117T04:00:00+0000,0.0,19474
20230117T05:00:00+0000,0.0,19474
20230117T06:00:00+0000,0.241379,16402
20230117T07:00:00+0000,0.235638,16402
20230117T08:00:00+0000,0.241379,16402
20230117T09:00:00+0000,0.232759,16402
20230117T10:00:00+0000,0.25,16402
20230117T11:00:00+0000,0.0,16402
20230117T12:00:00+0000,0.324707,16402
20230117T13:00:00+0000,0.537362,16402
20230117T14:00:00+0000,0.491379,16386
20230117T15:00:00+0000,0.321845,16386
20230117T16:00:00+0000,0.0,16386
20230117T17:00:00+0000,0.0,16386
20230117T18:00:00+0000,0.0,19458
20230117T19:00:00+0000,0.0,19458
20230117T20:00:00+0000,0.201155,16386
20230117T21:00:00+0000,0.0,16386
20230117T22:00:00+0000,0.10919,16386
20230117T23:00:00+0000,0.0,16386
20230118T00:00:00+0000,0.178155,16402
20230118T01:00:00+0000,0.0,16402
20230118T02:00:00+0000,0.0,16402
20230118T03:00:00+0000,0.0,19474
20230118T04:00:00+0000,0.0,19474
20230118T05:00:00+0000,0.0,19474
20230118T06:00:00+0000,0.12069,16402
20230118T07:00:00+0000,0.0,16402
20230118T08:00:00+0000,0.0,16402
20230118T09:00:00+0000,0.0,19474
20230118T10:00:00+0000,0.0,19474
20230118T11:00:00+0000,0.166672,16402
20230118T12:00:00+0000,0.224138,16402
20230118T13:00:00+0000,0.244259,16402
20230118T14:00:00+0000,0.0,16386
20230118T15:00:00+0000,0.0,16386
20230118T16:00:00+0000,0.0,19458
20230118T17:00:00+0000,0.0,19458
20230118T18:00:00+0000,0.0,19458
20230118T19:00:00+0000,0.0,19458
20230118T20:00:00+0000,0.0,19458
20230118T21:00:00+0000,0.0,19458
20230118T22:00:00+0000,0.137931,16386
20230118T23:00:00+0000,0.0,16386
20230119T00:00:00+0000,0.0,16402
20230119T01:00:00+0000,0.186776,16402
20230119T02:00:00+0000,0.175293,16402
20230119T03:00:00+0000,0.0,16402
20230119T04:00:00+0000,0.143672,16402
20230119T05:00:00+0000,0.0,16402
20230119T06:00:00+0000,0.11781,16402
20230119T07:00:00+0000,0.0,16402
20230119T08:00:00+0000,0.0,16402
20230119T09:00:00+0000,0.0,19474
20230119T10:00:00+0000,0.0,19474
20230119T11:00:00+0000,0.155172,16402
20230119T12:00:00+0000,0.201155,16402
20230119T13:00:00+0000,0.235638,16402
20230119T14:00:00+0000,0.0,16386
20230119T15:00:00+0000,0.0,16386
20230119T16:00:00+0000,0.0,19458
20230119T17:00:00+0000,0.0,19458
20230119T18:00:00+0000,0.0,19458
20230119T19:00:00+0000,0.0,19458
20230119T20:00:00+0000,0.0,19458
20230119T21:00:00+0000,0.0,19458
20230119T22:00:00+0000,0.103448,16386
20230119T23:00:00+0000,0.0,16386
20230120T00:00:00+0000,0.0,16402
20230120T01:00:00+0000,0.175293,16402
20230120T02:00:00+0000,0.169535,16402
20230120T03:00:00+0000,0.0,16402
20230120T04:00:00+0000,0.152293,16402
20230120T05:00:00+0000,0.0,16402
20230120T06:00:00+0000,0.12069,16402
20230120T07:00:00+0000,0.0,16402
20230120T08:00:00+0000,0.0,16402
20230120T09:00:00+0000,0.0,19474
20230120T10:00:00+0000,0.0,19474
20230120T11:00:00+0000,0.186776,16402
20230120T12:00:00+0000,0.229879,16402
20230120T13:00:00+0000,0.258621,16402
20230120T14:00:00+0000,0.0,16386
20230120T15:00:00+0000,0.0,16386
20230120T16:00:00+0000,0.0,19458
20230120T17:00:00+0000,0.0,19458
20230120T18:00:00+0000,0.0,19458
20230120T19:00:00+0000,0.0,19458
20230120T20:00:00+0000,0.0,19458
20230120T21:00:00+0000,0.0,19458
20230120T22:00:00+0000,0.0488448,16386
20230120T23:00:00+0000,0.0,16386
20230121T00:00:00+0000,0.0,16402
20230121T01:00:00+0000,0.186776,16402
20230121T02:00:00+0000,0.195397,16402
20230121T03:00:00+0000,0.0,16402
20230121T04:00:00+0000,0.186776,16402
20230121T05:00:00+0000,0.0,16402
20230121T06:00:00+0000,0.160914,16402
20230121T07:00:00+0000,0.0,16402
20230121T08:00:00+0000,0.0,16402
20230121T09:00:00+0000,0.0,19474
20230121T10:00:00+0000,0.0,19474
20230121T11:00:00+0000,0.163793,16402
20230121T12:00:00+0000,0.178155,16402
20230121T13:00:00+0000,0.198276,16402
20230121T14:00:00+0000,0.0,16386
20230121T15:00:00+0000,0.0,16386
20230121T16:00:00+0000,0.0,19458
20230121T17:00:00+0000,0.0,19458
20230121T18:00:00+0000,0.0,19458
20230121T19:00:00+0000,0.0,19458
20230121T20:00:00+0000,0.0,19458
20230121T21:00:00+0000,0.0,19458
20230121T22:00:00+0000,0.160914,16386
20230121T23:00:00+0000,0.0,16386
20230122T00:00:00+0000,0.0,16402
20230122T01:00:00+0000,0.209776,16402
20230122T02:00:00+0000,0.221259,16402
20230122T03:00:00+0000,0.0,16402
20230122T04:00:00+0000,0.189655,16402
20230122T05:00:00+0000,0.0,16402
20230122T06:00:00+0000,0.0,16402
20230122T07:00:00+0000,0.0,19474
20230122T08:00:00+0000,0.0,19474
20230122T09:00:00+0000,0.0,19474
20230122T10:00:00+0000,0.0,19474
20230122T11:00:00+0000,0.158052,16402
20230122T12:00:00+0000,0.160914,16402
20230122T13:00:00+0000,0.172414,16402
20230122T14:00:00+0000,0.0,16386
20230122T15:00:00+0000,0.0,16386
20230122T16:00:00+0000,0.0,19458
20230122T17:00:00+0000,0.0,19458
20230122T18:00:00+0000,0.0,19458
20230122T19:00:00+0000,0.0,19458
20230122T20:00:00+0000,0.0,19458
20230122T21:00:00+0000,0.0,19458
20230122T22:00:00+0000,0.135052,16386
20230122T23:00:00+0000,0.0,16386
20230123T00:00:00+0000,0.0,16402
20230123T01:00:00+0000,0.183914,16402
20230123T02:00:00+0000,0.189655,16402
20230123T03:00:00+0000,0.0,16402
20230123T04:00:00+0000,0.160914,16402
20230123T05:00:00+0000,0.0,16402
20230123T06:00:00+0000,0.152293,16402
20230123T07:00:00+0000,0.0,16402
20230123T08:00:00+0000,0.0,16402
20230123T09:00:00+0000,0.0,19474
20230123T10:00:00+0000,0.0,19474
20230123T11:00:00+0000,0.215517,16402
20230123T12:00:00+0000,0.270121,16402
20230123T13:00:00+0000,0.327586,16402
20230123T14:00:00+0000,0.0,16386
20230123T15:00:00+0000,0.0,16386
20230123T16:00:00+0000,0.0,19458
20230123T17:00:00+0000,0.0,19458
20230123T18:00:00+0000,0.0,19458
20230123T19:00:00+0000,0.0,19458
20230123T20:00:00+0000,0.0,19458
20230123T21:00:00+0000,0.0,19458
20230123T22:00:00+0000,-0.0172414,16386
20230123T23:00:00+0000,0.0,16386
20230124T00:00:00+0000,0.0,16402
20230124T01:00:00+0000,0.241379,16402
20230124T02:00:00+0000,0.229879,16402
20230124T03:00:00+0000,0.0,16402
20230124T04:00:00+0000,0.224138,16402
20230124T05:00:00+0000,0.0,16402
20230124T06:00:00+0000,0.0,16402
20230124T07:00:00+0000,0.0,19474
20230124T08:00:00+0000,0.0,19474
20230124T09:00:00+0000,0.0,19474
20230124T10:00:00+0000,0.0,19474
20230124T11:00:00+0000,0.301724,16402
20230124T12:00:00+0000,0.364948,16402
20230124T13:00:00+0000,0.422414,16402
20230124T14:00:00+0000,0.0,16386
20230124T15:00:00+0000,0.0,16386
20230124T16:00:00+0000,0.0,19458
20230124T17:00:00+0000,0.0,19458
20230124T18:00:00+0000,0.0,19458
20230124T19:00:00+0000,0.0,19458
20230124T20:00:00+0000,0.0,19458
20230124T21:00:00+0000,0.0,19458
20230124T22:00:00+0000,0.0459828,16386
20230124T23:00:00+0000,0.0,16386
20230125T00:00:00+0000,0.0,16402
20230125T01:00:00+0000,0.232759,16402
20230125T02:00:00+0000,0.232759,16402
20230125T03:00:00+0000,0.0,16402
20230125T04:00:00+0000,0.198276,16402
20230125T05:00:00+0000,0.0,16402
20230125T06:00:00+0000,0.0,16402
20230125T07:00:00+0000,0.0,19474
20230125T08:00:00+0000,0.0,19474
20230125T09:00:00+0000,0.0,19474
20230125T10:00:00+0000,0.0,19474
20230125T11:00:00+0000,0.0,19474
20230125T12:00:00+0000,0.0,19474
20230125T13:00:00+0000,0.0,19474
20230125T14:00:00+0000,0.0,19458
20230125T15:00:00+0000,0.0,19458
20230125T16:00:00+0000,0.0,19458
20230125T17:00:00+0000,0.0,19458
20230125T18:00:00+0000,0.0,19458
20230125T19:00:00+0000,0.0,19458
20230125T20:00:00+0000,0.0,19458
20230125T21:00:00+0000,0.0,19458
20230125T22:00:00+0000,0.0,19458
20230125T23:00:00+0000,0.0,19458
20230126T00:00:00+0000,0.0,19474
20230126T01:00:00+0000,0.0,19474
20230126T02:00:00+0000,0.0,19474
20230126T03:00:00+0000,0.0,19474
20230126T04:00:00+0000,0.0,19474
20230126T05:00:00+0000,0.0,19474
20230126T06:00:00+0000,0.0,19474
20230126T07:00:00+0000,0.0,19474
20230126T08:00:00+0000,0.0,19474
20230126T09:00:00+0000,0.0,19474
20230126T10:00:00+0000,0.0,19474
20230126T11:00:00+0000,0.270121,16402
20230126T12:00:00+0000,0.341948,16402
20230126T13:00:00+0000,0.387931,16402
20230126T14:00:00+0000,0.0,16386
20230126T15:00:00+0000,0.0,16386
20230126T16:00:00+0000,0.0,19458
20230126T17:00:00+0000,0.0,19458
20230126T18:00:00+0000,0.0,19458
20230126T19:00:00+0000,0.0,19458
20230126T20:00:00+0000,0.0,19458
20230126T21:00:00+0000,0.0,19458
20230126T22:00:00+0000,0.0172414,16386
20230126T23:00:00+0000,0.0,16386
20230127T00:00:00+0000,0.0,16402
20230127T01:00:00+0000,0.298845,16402
20230127T02:00:00+0000,0.313224,16402
20230127T03:00:00+0000,0.0,16402
20230127T04:00:00+0000,0.304603,16402
20230127T05:00:00+0000,0.0,16402
20230127T06:00:00+0000,0.278741,16402
20230127T07:00:00+0000,0.0,16402
20230127T08:00:00+0000,0.0,16402
20230127T09:00:00+0000,0.0,19474
20230127T10:00:00+0000,0.0,19474
20230127T11:00:00+0000,0.36781,16402
20230127T12:00:00+0000,0.431035,16402
20230127T13:00:00+0000,0.456897,16386
20230127T14:00:00+0000,0.0,16386
20230127T15:00:00+0000,0.0,16386
20230127T16:00:00+0000,0.0,19458
20230127T17:00:00+0000,0.0,19458
20230127T18:00:00+0000,0.0,19458
20230127T19:00:00+0000,0.0,19458
20230127T20:00:00+0000,0.0,19458
20230127T21:00:00+0000,0.0,19458
20230127T22:00:00+0000,0.0,19458
20230127T23:00:00+0000,0.0,19458
20230128T00:00:00+0000,0.0,19474
20230128T01:00:00+0000,0.304603,16402
20230128T02:00:00+0000,0.298845,16402
20230128T03:00:00+0000,0.0,16402
20230128T04:00:00+0000,0.310345,16402
20230128T05:00:00+0000,0.0,16402
20230128T06:00:00+0000,0.318965,16402
20230128T07:00:00+0000,0.0,16402
20230128T08:00:00+0000,0.0,16402
20230128T09:00:00+0000,0.0,19474
20230128T10:00:00+0000,0.0,19474
20230128T11:00:00+0000,0.410914,16402
20230128T12:00:00+0000,0.431035,16402
20230128T13:00:00+0000,0.448276,16386
20230128T14:00:00+0000,0.0,16386
20230128T15:00:00+0000,0.0,16386
20230128T16:00:00+0000,0.0,19458
20230128T17:00:00+0000,0.0,19458
20230128T18:00:00+0000,0.0,19458
20230128T19:00:00+0000,0.0,19458
20230128T20:00:00+0000,0.0,19458
20230128T21:00:00+0000,0.0,19458
20230128T22:00:00+0000,-0.0373621,16386
20230128T23:00:00+0000,0.0,16386
20230129T00:00:00+0000,0.0,16402
20230129T01:00:00+0000,0.2615,16402
20230129T02:00:00+0000,0.270121,16402
20230129T03:00:00+0000,0.0,16402
