TimeStamp,P0,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,targets
2023-05-02 12:00:00+00:00,0.0,0.2629434,0.28511980000000003,0.3099415,0.34015660000000003,0.35114100000000004,0.359993,0.3667413,0.3959770000000001,0.4188274,0.47349,0.400127
2023-05-02 13:00:00+00:00,0.030544,0.2713346,0.299412,0.3219169,0.328158,0.340422,0.35081819999999997,0.3681938,0.38280340000000007,0.4118198,0.462252,0.394882
2023-05-02 14:00:00+00:00,0.0189603,0.2662399,0.28861200000000004,0.3088634,0.3373328,0.34252550000000004,0.34785619999999995,0.35473109999999997,0.37150760000000005,0.39930240000000006,0.438854,0.376095
2023-05-02 15:00:00+00:00,0.0201706,0.26472450000000003,0.28512000000000004,0.2946981,0.3194904,0.3369355,0.34033,0.35515209999999997,0.39150540000000006,0.4100333,0.436549,0.374251
2023-05-02 16:00:00+00:00,0.0,0.2398804,0.2569156,0.2750285,0.30598220000000004,0.32477500000000004,0.3432688,0.36619409999999997,0.3889924,0.4035843,0.449631,0.395862
2023-05-02 17:00:00+00:00,0.0,0.2507373,0.25648920000000003,0.28997269999999997,0.31345080000000003,0.33670449999999996,0.360062,0.3675776,0.38526940000000004,0.40927870000000005,0.444156,0.390099
2023-05-02 18:00:00+00:00,0.208852,0.2605865,0.2826536,0.3012047,0.3283308,0.3475105,0.3650644,0.37581810000000004,0.39828240000000004,0.42473530000000004,0.483691,0.452743
2023-05-02 19:00:00+00:00,0.209832,0.285212,0.2965766,0.3270051,0.3399144,0.355233,0.364857,0.3868549,0.4087136,0.4704359,0.543799,0.468476
2023-05-02 20:00:00+00:00,0.229311,0.2800134,0.31461500000000003,0.32731069999999995,0.34362620000000005,0.3685165,0.3977066,0.4131112,0.4788268000000001,0.5481673,0.590479,0.455682
2023-05-02 21:00:00+00:00,0.272245,0.3357592,0.34885859999999996,0.3676695,0.3810396,0.421767,0.4618142,0.4734498,0.5276854000000001,0.5622987,0.68044,0.434705
2023-05-02 22:00:00+00:00,0.330394,0.3557515,0.37039,0.3963003,0.4270288,0.46352000000000004,0.4949282,0.5135485,0.5851662000000001,0.6498848,0.728101,0.485765
2023-05-02 23:00:00+00:00,0.37258,0.39797710000000003,0.4085064,0.45858129999999997,0.4841632,0.5176350000000001,0.5554174,0.5783019,0.644387,0.661226,0.769133,0.496888
2023-05-03 00:00:00+00:00,0.38278,0.4171216,0.4416202,0.4806763,0.5126786,0.5380935,0.5465536000000001,0.5647186999999999,0.643684,0.6874016000000001,0.780313,0.555383
2023-05-03 01:00:00+00:00,0.394306,0.4387042,0.456616,0.4904504,0.5044148,0.514955,0.5377478,0.5559995,0.5970958000000002,0.6763658,0.771727,0.54985
2023-05-03 02:00:00+00:00,0.390157,0.44164390000000003,0.4588636,0.4858231,0.506328,0.5206599999999999,0.528608,0.5554519,0.6019362000000001,0.6405540000000001,0.755648,0.55544
2023-05-03 03:00:00+00:00,0.369929,0.4176751,0.43184680000000003,0.4460119,0.4728562,0.4868315,0.5072268,0.5256799999999999,0.552524,0.6112035,0.685858,0.522591
2023-05-03 04:00:00+00:00,0.356962,0.3737837,0.3824688,0.3944907,0.40110660000000004,0.43920000000000003,0.4535962,0.46599219999999997,0.4917016,0.5330332,0.600853,0.454011
2023-05-03 05:00:00+00:00,0.325496,0.3354025,0.3406528,0.3466173,0.35346940000000004,0.38059050000000005,0.38932680000000003,0.41237329999999994,0.4205282,0.458719,0.521554,0.395171
2023-05-03 06:00:00+00:00,0.277086,0.29498579999999996,0.3031352,0.3121256,0.3206782,0.33122949999999995,0.343038,0.3580277999999999,0.38964940000000003,0.39839789999999997,0.461272,0.344053
2023-05-03 07:00:00+00:00,0.263082,0.26711589999999996,0.2837018,0.2870622,0.29656520000000003,0.300743,0.3088636,0.33004880000000003,0.3496426,0.3594914,0.420643,0.324574
2023-05-03 08:00:00+00:00,0.256397,0.2612666,0.266655,0.27249280000000003,0.2793226,0.28152350000000004,0.2898458,0.3051233,0.31169860000000005,0.33145440000000004,0.381685,0.3108
2023-05-03 09:00:00+00:00,0.247868,0.2595151,0.264177,0.26926,0.2720028,0.27466599999999997,0.28004819999999997,0.2851489,0.304541,0.31514570000000003,0.383414,0.29985
2023-05-03 10:00:00+00:00,0.254841,0.2621776,0.273559,0.27961610000000003,0.2820538,0.291955,0.302801,0.31320929999999997,0.3502654,0.36843020000000004,0.425369,0.343188
2023-05-03 11:00:00+00:00,0.25461,0.2629206,0.27686700000000003,0.30520959999999997,0.3149492,0.3242565,0.32841159999999997,0.34235829999999995,0.3687874,0.3850968,0.443926,0.35846
2023-05-03 12:00:00+00:00,0.0,0.2629434,0.28511980000000003,0.3165689,0.34515880000000004,0.3537345,0.3619986,0.3734035,0.40229380000000003,0.4188274,0.47349,0.396438
2023-05-03 13:00:00+00:00,0.030544,0.2713346,0.299412,0.3228451,0.3307512,0.3472225,0.35832159999999996,0.3707471,0.395297,0.4118198,0.462252,0.373905
2023-05-03 14:00:00+00:00,0.0189603,0.2662399,0.28861200000000004,0.3088634,0.3373328,0.34252550000000004,0.34785619999999995,0.3566502,0.37750120000000004,0.39930240000000006,0.438854,0.364281
2023-05-03 15:00:00+00:00,0.0201706,0.26472450000000003,0.28512000000000004,0.2946981,0.3194904,0.3369355,0.34033,0.35515209999999997,0.3807630000000001,0.4100333,0.436549,0.356385
2023-05-03 16:00:00+00:00,0.0,0.2398804,0.2569156,0.2750285,0.30598220000000004,0.32477500000000004,0.3432688,0.36619409999999997,0.38917680000000004,0.4035843,0.449631,0.371657
2023-05-03 17:00:00+00:00,0.0,0.2507373,0.25648920000000003,0.28997269999999997,0.31345080000000003,0.33670449999999996,0.360062,0.3675776,0.383967,0.4031637,0.444156,0.377248
2023-05-03 18:00:00+00:00,0.208852,0.2605865,0.2826536,0.3012047,0.3283308,0.3475105,0.3650644,0.38005409999999995,0.4038842,0.43220410000000004,0.483691,0.416379
2023-05-03 19:00:00+00:00,0.209832,0.285212,0.2965766,0.3270051,0.3399144,0.355233,0.364857,0.3868549,0.4140156000000001,0.4704359,0.543799,0.433034
2023-05-03 20:00:00+00:00,0.229311,0.2800134,0.31461500000000003,0.32731069999999995,0.34362620000000005,0.3685165,0.3977066,0.4131112,0.45841380000000004,0.5481673,0.590479,0.48225
2023-05-03 21:00:00+00:00,0.272245,0.3357592,0.34885859999999996,0.3676695,0.3810396,0.421767,0.44494019999999995,0.4682288,0.49080220000000013,0.5622987,0.68044,0.583564
2023-05-03 22:00:00+00:00,0.330394,0.3557515,0.37039,0.3963003,0.4270288,0.46352000000000004,0.4881394,0.5027318000000001,0.5594974,0.6498848,0.728101,0.564834
2023-05-03 23:00:00+00:00,0.37258,0.39797710000000003,0.4085064,0.45858129999999997,0.4841632,0.5061955,0.5526628,0.5640272999999999,0.6236748000000001,0.661226,0.769133,0.606097
2023-05-04 00:00:00+00:00,0.38278,0.4171216,0.4416202,0.4806763,0.5126786,0.5380935,0.5465536000000001,0.5574574999999999,0.6113878000000001,0.6796395,0.780313,0.627363
2023-05-04 01:00:00+00:00,0.394306,0.4387042,0.456616,0.4904504,0.5044148,0.514955,0.5377478,0.5511813999999999,0.5844630000000001,0.6484788,0.771727,0.620562
2023-05-04 02:00:00+00:00,0.390157,0.44164390000000003,0.4588636,0.4858231,0.506328,0.5206599999999999,0.528608,0.5551579,0.5691220000000001,0.6344517,0.755648,0.623041
2023-05-04 03:00:00+00:00,0.369929,0.4176751,0.43184680000000003,0.4460119,0.4728562,0.4868315,0.5072268,0.5227293,0.5432342,0.5845554000000001,0.685858,0.583449
2023-05-04 04:00:00+00:00,0.356962,0.3737837,0.3824688,0.3944907,0.40110660000000004,0.43920000000000003,0.4532502,0.4582413,0.48842820000000003,0.506253,0.600853,0.502017
2023-05-04 05:00:00+00:00,0.325496,0.3354025,0.3406528,0.3466173,0.35346940000000004,0.38059050000000005,0.38932680000000003,0.4061606,0.4194446,0.44808640000000005,0.521554,0.43021
2023-05-04 06:00:00+00:00,0.277086,0.29498579999999996,0.3031352,0.3121256,0.3206782,0.33122949999999995,0.343038,0.3502535,0.37927600000000006,0.395372,0.461272,0.374078
2023-05-04 07:00:00+00:00,0.263082,0.26711589999999996,0.2837018,0.2870622,0.29656520000000003,0.300743,0.3088636,0.32616459999999997,0.33852,0.3594914,0.420643,0.354829
2023-05-04 08:00:00+00:00,0.256397,0.2612666,0.266655,0.27249280000000003,0.2793226,0.28152350000000004,0.2898458,0.3051233,0.30987760000000003,0.32440110000000005,0.381685,0.326821
2023-05-04 09:00:00+00:00,0.247868,0.2595151,0.264177,0.26926,0.2720028,0.27466599999999997,0.28004819999999997,0.2851489,0.30149820000000005,0.31514570000000003,0.383414,0.325669
2023-05-04 10:00:00+00:00,0.254841,0.2621776,0.273559,0.27961610000000003,0.2820538,0.291955,0.302801,0.31320929999999997,0.3443868,0.3662,0.425369,0.369525
2023-05-04 11:00:00+00:00,0.25461,0.2629206,0.27686700000000003,0.30520959999999997,0.3149492,0.3242565,0.32841159999999997,0.3414765999999999,0.3674046,0.37710930000000004,0.443926,0.397015
2023-05-04 12:00:00+00:00,0.0,0.2629434,0.28511980000000003,0.3165689,0.34515880000000004,0.3537345,0.3619986,0.3734035,0.3971758,0.41711650000000006,0.47349,0.414707
2023-05-04 13:00:00+00:00,0.030544,0.2713346,0.299412,0.3228451,0.3307512,0.3472225,0.35832159999999996,0.37055689999999997,0.3823884000000001,0.4090712,0.462252,0.410327
2023-05-04 14:00:00+00:00,0.0189603,0.2662399,0.28861200000000004,0.3088634,0.3373328,0.34252550000000004,0.34785619999999995,0.3566502,0.3701014,0.3876552,0.438854,0.400991
2023-05-04 15:00:00+00:00,0.0201706,0.26472450000000003,0.28512000000000004,0.2946981,0.3194904,0.3369355,0.34033,0.35392450000000003,0.3744584,0.4089561,0.436549,0.423179
2023-05-04 16:00:00+00:00,0.0,0.2398804,0.2569156,0.2750285,0.30598220000000004,0.32477500000000004,0.3432688,0.36536399999999997,0.3772248,0.3965766,0.449631,0.426349
2023-05-04 17:00:00+00:00,0.0,0.2507373,0.25648920000000003,0.28997269999999997,0.31345080000000003,0.33670449999999996,0.360062,0.3675776,0.38151240000000003,0.3972046,0.433379,0.424504
2023-05-04 18:00:00+00:00,0.208852,0.2605865,0.2826536,0.3012047,0.3283308,0.3475105,0.3650644,0.38005409999999995,0.4038842,0.42473530000000004,0.483691,0.429633
2023-05-04 19:00:00+00:00,0.209832,0.285212,0.2965766,0.3270051,0.3399144,0.355233,0.364857,0.3868549,0.41191800000000006,0.4686547,0.543799,0.453665
2023-05-04 20:00:00+00:00,0.229311,0.2800134,0.31461500000000003,0.32731069999999995,0.34362620000000005,0.3685165,0.3977066,0.4131112,0.45841380000000004,0.5243429000000001,0.58172,0.488589
2023-05-04 21:00:00+00:00,0.272245,0.3357592,0.34885859999999996,0.3676695,0.3810396,0.421767,0.44494019999999995,0.4682288,0.49080220000000013,0.5607427,0.68044,0.568349
2023-05-04 22:00:00+00:00,0.330394,0.3557515,0.37039,0.3963003,0.4270288,0.46352000000000004,0.4881394,0.5027318000000001,0.5558436,0.6451241,0.694963,0.593303
2023-05-04 23:00:00+00:00,0.37258,0.39797710000000003,0.4085064,0.45858129999999997,0.4841632,0.5061955,0.5526628,0.5640272999999999,0.6086098000000001,0.6480638,0.705221,0.638831
2023-05-05 00:00:00+00:00,0.38278,0.4171216,0.4416202,0.4806763,0.5126786,0.5380935,0.5465536000000001,0.5574574999999999,0.6090134,0.6632146999999999,0.703896,0.6318
2023-05-05 01:00:00+00:00,0.394306,0.4387042,0.456616,0.4904504,0.5044148,0.514955,0.5377478,0.5511813999999999,0.5844630000000001,0.6319734,0.698709,0.58316
2023-05-05 02:00:00+00:00,0.390157,0.44164390000000003,0.4588636,0.4858231,0.506328,0.5206599999999999,0.528608,0.5551579,0.5691220000000001,0.6333275,0.690064,0.591978
2023-05-05 03:00:00+00:00,0.369929,0.4176751,0.43184680000000003,0.4460119,0.4728562,0.4868315,0.5072268,0.5227293,0.5432342,0.5818929,0.645113,0.60189
2023-05-05 04:00:00+00:00,0.356962,0.3737837,0.3824688,0.3944907,0.40110660000000004,0.43920000000000003,0.4532502,0.4582413,0.48842820000000003,0.5021611,0.582123,0.555095
2023-05-05 05:00:00+00:00,0.325496,0.3354025,0.3406528,0.3466173,0.35346940000000004,0.38059050000000005,0.38932680000000003,0.4061606,0.4194446,0.4318697,0.507607,0.485881
2023-05-05 06:00:00+00:00,0.277086,0.29498579999999996,0.3031352,0.3121256,0.3206782,0.33122949999999995,0.343038,0.3502535,0.3761528,0.3925134,0.447095,0.440641
2023-05-05 07:00:00+00:00,0.263082,0.26711589999999996,0.2837018,0.2870622,0.29656520000000003,0.300743,0.3088636,0.32616459999999997,0.33852,0.3552036,0.420643,0.421796
2023-05-05 08:00:00+00:00,0.256397,0.2612666,0.266655,0.27249280000000003,0.2793226,0.28152350000000004,0.2898458,0.3051233,0.30987760000000003,0.3233983,0.379899,0.40249
2023-05-05 09:00:00+00:00,0.247868,0.2595151,0.264177,0.26926,0.2720028,0.27466599999999997,0.28004819999999997,0.2851489,0.30149820000000005,0.31514570000000003,0.383414,0.374366
2023-05-05 10:00:00+00:00,0.254841,0.2621776,0.273559,0.27961610000000003,0.2820538,0.291955,0.302801,0.31320929999999997,0.3443868,0.3660501,0.421853,0.394479
2023-05-05 11:00:00+00:00,0.25461,0.2629206,0.27686700000000003,0.30520959999999997,0.3149492,0.3242565,0.32841159999999997,0.3414765999999999,0.3674046,0.3767866,0.443926,0.409232
2023-05-05 12:00:00+00:00,0.0,0.2629434,0.28511980000000003,0.3165689,0.34515880000000004,0.3537345,0.3619986,0.3734035,0.3971758,0.4140851,0.47349,0.439027
2023-05-05 13:00:00+00:00,0.030544,0.2713346,0.299412,0.3228451,0.3307512,0.3472225,0.35832159999999996,0.37055689999999997,0.3823884000000001,0.4073192,0.462252,0.419433
2023-05-05 14:00:00+00:00,0.0189603,0.2662399,0.28861200000000004,0.3088634,0.3373328,0.34252550000000004,0.34785619999999995,0.3566502,0.3701014,0.3876552,0.438854,0.409809
2023-05-05 15:00:00+00:00,0.0201706,0.26472450000000003,0.28512000000000004,0.2946981,0.3194904,0.3369355,0.34033,0.35392450000000003,0.3744584,0.4089561,0.436549,0.416782
2023-05-05 16:00:00+00:00,0.0,0.2398804,0.2569156,0.2750285,0.30598220000000004,0.32477500000000004,0.3432688,0.36536399999999997,0.37866560000000005,0.40534210000000004,0.449631,0.467151
2023-05-05 17:00:00+00:00,0.0,0.2507373,0.25648920000000003,0.28997269999999997,0.31345080000000003,0.33670449999999996,0.360062,0.3675776,0.38151240000000003,0.3972046,0.424504,0.510316
2023-05-05 18:00:00+00:00,0.208852,0.2605865,0.2826536,0.3012047,0.3283308,0.3475105,0.3650644,0.38005409999999995,0.4038842,0.42470640000000004,0.452743,0.553135
2023-05-05 19:00:00+00:00,0.209832,0.285212,0.2965766,0.3270051,0.3399144,0.355233,0.364857,0.3868549,0.41191800000000006,0.4551461,0.471992,0.615664
2023-05-05 20:00:00+00:00,0.229311,0.2800134,0.31461500000000003,0.32731069999999995,0.34362620000000005,0.3685165,0.3977066,0.4131112,0.45841380000000004,0.4919258,0.569329,0.706374
2023-05-05 21:00:00+00:00,0.272245,0.3357592,0.34885859999999996,0.3676695,0.3810396,0.421767,0.44494019999999995,0.4682288,0.49080220000000013,0.5592212,0.599124,0.724527
2023-05-05 22:00:00+00:00,0.330394,0.3557515,0.37039,0.3963003,0.4270288,0.46352000000000004,0.4881394,0.5027318000000001,0.5558436,0.5984609000000001,0.673121,0.808783
2023-05-05 23:00:00+00:00,0.37258,0.39797710000000003,0.4085064,0.45858129999999997,0.4841632,0.5061955,0.5526628,0.5640272999999999,0.6086098000000001,0.6440585,0.694733,0.842093
2023-05-06 00:00:00+00:00,0.38278,0.4171216,0.4416202,0.4806763,0.5126786,0.5380935,0.5465536000000001,0.5574574999999999,0.6090134,0.6414595000000001,0.686952,0.834025
2023-05-06 01:00:00+00:00,0.394306,0.4387042,0.456616,0.4904504,0.5044148,0.514955,0.5377478,0.5511813999999999,0.5832062,0.6215533,0.675657,0.789246
2023-05-06 02:00:00+00:00,0.390157,0.44164390000000003,0.4588636,0.4858231,0.506328,0.5206599999999999,0.528608,0.5551579,0.5686956000000001,0.624061,0.637563,0.750576
2023-05-06 03:00:00+00:00,0.369929,0.4176751,0.43184680000000003,0.4460119,0.4728562,0.4868315,0.5072268,0.5227293,0.5432342,0.5818929,0.610074,0.697902
2023-05-06 04:00:00+00:00,0.356962,0.3737837,0.3824688,0.3944907,0.40110660000000004,0.43920000000000003,0.4532502,0.4582413,0.48842820000000003,0.5021611,0.555095,0.65808
2023-05-06 05:00:00+00:00,0.325496,0.3354025,0.3406528,0.3466173,0.35346940000000004,0.38059050000000005,0.38932680000000003,0.4061606,0.4194446,0.4318697,0.485881,0.577916
2023-05-06 06:00:00+00:00,0.277086,0.29498579999999996,0.3031352,0.3121256,0.3206782,0.33122949999999995,0.343038,0.3502535,0.3761528,0.3925134,0.440641,0.528585
2023-05-06 07:00:00+00:00,0.263082,0.26711589999999996,0.2837018,0.2870622,0.29656520000000003,0.300743,0.3088636,0.32616459999999997,0.33852,0.3552036,0.421796,0.492796
2023-05-06 08:00:00+00:00,0.256397,0.2612666,0.266655,0.27249280000000003,0.2793226,0.28152350000000004,0.2898458,0.3051233,0.30987760000000003,0.3233983,0.40249,0.457815
2023-05-06 09:00:00+00:00,0.247868,0.2595151,0.264177,0.26926,0.2720028,0.27466599999999997,0.28004819999999997,0.2851489,0.30149820000000005,0.31514570000000003,0.374366,0.416609
2023-05-06 10:00:00+00:00,0.254841,0.2621776,0.273559,0.27961610000000003,0.2820538,0.291955,0.302801,0.31320929999999997,0.3443868,0.3660501,0.394479,0.388774
2023-05-06 11:00:00+00:00,0.25461,0.2629206,0.27686700000000003,0.30520959999999997,0.3149492,0.3242565,0.32841159999999997,0.3414765999999999,0.3674046,0.3767866,0.409232,0.389696
2023-05-06 12:00:00+00:00,0.0,0.2629434,0.28511980000000003,0.3165689,0.34515880000000004,0.3537345,0.3619986,0.3734035,0.3971758,0.4140851,0.445021,0.392923
2023-05-06 13:00:00+00:00,0.030544,0.2713346,0.299412,0.3228451,0.3307512,0.3472225,0.35832159999999996,0.37055689999999997,0.3823884000000001,0.4073192,0.427847,0.416206
2023-05-06 14:00:00+00:00,0.0189603,0.2662399,0.28861200000000004,0.3088634,0.3373328,0.34252550000000004,0.34785619999999995,0.3566502,0.3701014,0.39860510000000005,0.438854,0.442082
2023-05-06 15:00:00+00:00,0.0201706,0.26472450000000003,0.28512000000000004,0.2946981,0.3194904,0.3369355,0.34033,0.3576126,0.3807630000000001,0.4102984,0.436549,0.474758
2023-05-06 16:00:00+00:00,0.0,0.2398804,0.2569156,0.2750285,0.30598220000000004,0.32477500000000004,0.3432688,0.36536399999999997,0.3951244,0.4284813,0.467151,0.469053
2023-05-06 17:00:00+00:00,0.0,0.2507373,0.25648920000000003,0.28997269999999997,0.31345080000000003,0.33670449999999996,0.3611112,0.3720036,0.383967,0.4031637,0.510316,0.512909
2023-05-06 18:00:00+00:00,0.208852,0.2605865,0.2826536,0.3012047,0.3283308,0.353619,0.3681994,0.3925256,0.4110302,0.4296619,0.553135,0.489338
2023-05-06 19:00:00+00:00,0.209832,0.285212,0.2965766,0.330573,0.3411362,0.35736500000000004,0.3709314,0.39178799999999997,0.4351316,0.4686547,0.615664,0.600795
2023-05-06 20:00:00+00:00,0.229311,0.28966080000000005,0.3210694,0.3332812,0.3476024,0.3858635,0.40235139999999997,0.42205509999999996,0.47192280000000003,0.5243429000000001,0.706374,0.64252
2023-05-06 21:00:00+00:00,0.272245,0.3357592,0.35008039999999996,0.3743255,0.3859382,0.4306135,0.4618142,0.4734498,0.5337254,0.5698705000000001,0.724527,0.57976
2023-05-06 22:00:00+00:00,0.330394,0.3633476,0.3754498,0.40701339999999997,0.4352354,0.4846415,0.4949282,0.5135485,0.5684878,0.6451241,0.808783,0.673755
2023-05-06 23:00:00+00:00,0.37258,0.4050826,0.44044500000000003,0.4655717,0.4957816,0.5176350000000001,0.5554174,0.5783019,0.6226950000000001,0.6480638,0.842093,0.644594
2023-05-07 00:00:00+00:00,0.38278,0.4245907,0.443442,0.5028874,0.5171966,0.5421564999999999,0.5511754,0.5647186999999999,0.6282504,0.6632146999999999,0.834025,0.69018
2023-05-07 01:00:00+00:00,0.394306,0.4387042,0.4621136,0.4983287,0.5050950000000001,0.523686,0.5392348,0.5559995,0.5844630000000001,0.6319734,0.789246,0.694733
2023-05-07 02:00:00+00:00,0.390157,0.44164390000000003,0.463474,0.49307850000000003,0.5121716000000001,0.5223025,0.5395692,0.5557340000000001,0.5924044,0.6333275,0.750576,0.676521
2023-05-07 03:00:00+00:00,0.369929,0.4176751,0.4340828,0.4604311,0.47802,0.49233550000000004,0.5159978000000001,0.5256799999999999,0.552524,0.5852931,0.697902,0.649608
2023-05-07 04:00:00+00:00,0.356962,0.3737837,0.3838748,0.3973027,0.40744620000000004,0.4428305,0.454357,0.46599219999999997,0.4917016,0.506253,0.65808,0.58195
2023-05-07 05:00:00+00:00,0.325496,0.3354025,0.3420816,0.347712,0.3606614,0.386267,0.3922664,0.41237329999999994,0.4205282,0.44808640000000005,0.577916,0.533483
2023-05-07 06:00:00+00:00,0.277086,0.29498579999999996,0.3031352,0.3151508,0.3230636,0.3362725,0.3438796,0.3574571999999999,0.37927600000000006,0.395372,0.528585,0.483691
2023-05-07 07:00:00+00:00,0.263082,0.26711589999999996,0.2839786,0.290687,0.2970956,0.30192450000000004,0.314938,0.33004880000000003,0.3496426,0.3594914,0.492796,0.446807
2023-05-07 08:00:00+00:00,0.256397,0.2650358,0.2680494,0.2734611,0.2810168,0.2836845,0.2980406,0.3067545,0.31262100000000004,0.3278238,0.457815,0.412805
2023-05-07 09:00:00+00:00,0.247868,0.26158410000000004,0.26541,0.27146159999999997,0.27259099999999997,0.276193,0.2825496,0.28964399999999996,0.304541,0.32058580000000003,0.416609,0.383875
