# observation_id: 12a51eaf-3751-11ee-9ff4-16cf55170a0d
# metadata: https://api.forecastarbiter.com/observations/12a51eaf-3751-11ee-9ff4-16cf55170a0d/metadata
timestamp,value,quality_flag
20230104T04:00:00+0000,0.723404,16386
20230104T05:00:00+0000,0.770213,16402
20230104T06:00:00+0000,0.731064,16402
20230104T07:00:00+0000,0.718298,16402
20230104T08:00:00+0000,0.658723,16402
20230104T09:00:00+0000,0.571064,16402
20230104T10:00:00+0000,0.524255,16402
20230104T11:00:00+0000,0.481702,16402
20230104T12:00:00+0000,0.437447,16402
20230104T13:00:00+0000,0.428085,16402
20230104T14:00:00+0000,0.433192,16402
20230104T15:00:00+0000,0.465532,16402
20230104T16:00:00+0000,0.47234,16402
20230104T17:00:00+0000,0.494468,16402
20230104T18:00:00+0000,0.379575,16386
20230104T19:00:00+0000,0.273192,16386
20230104T20:00:00+0000,0.160851,16386
20230104T21:00:00+0000,0.0672342,16386
20230104T22:00:00+0000,0.0127661,16386
20230104T23:00:00+0000,0.105532,16386
20230105T00:00:00+0000,0.0476597,16386
20230105T01:00:00+0000,0.271489,16386
20230105T02:00:00+0000,0.329362,16386
20230105T03:00:00+0000,0.550638,16386
20230105T04:00:00+0000,0.694468,16386
20230105T05:00:00+0000,0.778723,16402
20230105T06:00:00+0000,0.73617,16402
20230105T07:00:00+0000,0.683404,16402
20230105T08:00:00+0000,0.645957,16402
20230105T09:00:00+0000,0.548936,16402
20230105T10:00:00+0000,0.498723,16402
20230105T11:00:00+0000,0.451064,16402
20230105T12:00:00+0000,0.425532,16402
20230105T13:00:00+0000,0.392341,16402
20230105T14:00:00+0000,0.411064,16402
20230105T15:00:00+0000,0.445958,16402
20230105T16:00:00+0000,0.454468,16402
20230105T17:00:00+0000,0.491064,16402
20230105T18:00:00+0000,0.395745,16386
20230105T19:00:00+0000,0.18383,16386
20230105T20:00:00+0000,-0.245106,16386
20230105T21:00:00+0000,-0.32851,16386
20230105T22:00:00+0000,-0.486808,16386
20230105T23:00:00+0000,-0.365106,16386
20230106T00:00:00+0000,-0.367659,16386
20230106T01:00:00+0000,-0.149787,16386
20230106T02:00:00+0000,-0.00851046,16386
20230106T03:00:00+0000,0.470638,16386
20230106T04:00:00+0000,0.690213,16386
20230106T05:00:00+0000,0.79234,16402
20230106T06:00:00+0000,0.749787,16402
20230106T07:00:00+0000,0.727659,16402
20230106T08:00:00+0000,0.638298,16402
20230106T09:00:00+0000,0.565957,16402
20230106T10:00:00+0000,0.49617,16402
20230106T11:00:00+0000,0.451915,16402
20230106T12:00:00+0000,0.410213,16402
20230106T13:00:00+0000,0.396596,16402
20230106T14:00:00+0000,0.404255,16402
20230106T15:00:00+0000,0.435745,16402
20230106T16:00:00+0000,0.348936,16402
20230106T17:00:00+0000,0.171915,16402
20230106T18:00:00+0000,0.113192,16386
20230106T19:00:00+0000,-0.054468,16386
20230106T20:00:00+0000,-0.14383,16386
20230106T21:00:00+0000,-0.346383,16386
20230106T22:00:00+0000,-0.327659,16386
20230106T23:00:00+0000,-0.506383,16386
20230107T00:00:00+0000,-0.401702,16386
20230107T01:00:00+0000,-0.351489,16386
20230107T02:00:00+0000,0.481702,16386
20230107T03:00:00+0000,0.878298,16386
20230107T04:00:00+0000,1.14298,16386
20230107T05:00:00+0000,1.21277,16402
20230107T06:00:00+0000,1.17021,16402
20230107T07:00:00+0000,0.672341,16402
20230107T08:00:00+0000,0.615319,16402
20230107T09:00:00+0000,0.574468,16402
20230107T10:00:00+0000,0.51149,16402
20230107T11:00:00+0000,0.460426,16402
20230107T12:00:00+0000,0.436596,16402
20230107T13:00:00+0000,0.409362,16402
20230107T14:00:00+0000,0.4,16402
20230107T15:00:00+0000,0.41617,16402
20230107T16:00:00+0000,0.705532,16402
20230107T17:00:00+0000,0.737872,16402
20230107T18:00:00+0000,0.725957,16386
20230107T19:00:00+0000,0.428936,16386
20230107T20:00:00+0000,0.133617,16386
20230107T21:00:00+0000,0.0425533,16386
20230107T22:00:00+0000,-0.0536169,16386
20230107T23:00:00+0000,-0.0740425,16386
20230108T00:00:00+0000,0.16766,16386
20230108T01:00:00+0000,0.257021,16386
20230108T02:00:00+0000,0.510638,16386
20230108T03:00:00+0000,0.86383,16386
20230108T04:00:00+0000,0.563404,16386
20230108T05:00:00+0000,0.751489,16402
20230108T06:00:00+0000,0.715745,16402
20230108T07:00:00+0000,0.665532,16402
20230108T08:00:00+0000,0.627234,16402
20230108T09:00:00+0000,0.571915,16402
20230108T10:00:00+0000,0.532766,16402
20230108T11:00:00+0000,0.460426,16402
20230108T12:00:00+0000,0.422128,16402
20230108T13:00:00+0000,0.408511,16402
20230108T14:00:00+0000,0.399149,16402
20230108T15:00:00+0000,0.391489,16402
20230108T16:00:00+0000,0.690213,16402
20230108T17:00:00+0000,0.748085,16402
20230108T18:00:00+0000,0.69617,16386
20230108T19:00:00+0000,0.408511,16386
20230108T20:00:00+0000,0.152341,16386
20230108T21:00:00+0000,-0.0195743,16386
20230108T22:00:00+0000,-0.0519148,16386
20230108T23:00:00+0000,-0.0570211,16386
20230109T00:00:00+0000,-0.0144679,16386
20230109T01:00:00+0000,0.250213,16386
20230109T02:00:00+0000,0.193191,16386
20230109T03:00:00+0000,0.577872,16386
20230109T04:00:00+0000,0.729362,16386
20230109T05:00:00+0000,0.781277,16402
20230109T06:00:00+0000,0.742128,16402
20230109T07:00:00+0000,0.69617,16402
20230109T08:00:00+0000,0.621277,16402
20230109T09:00:00+0000,0.550638,16402
20230109T10:00:00+0000,0.485106,16402
20230109T11:00:00+0000,0.422979,16402
20230109T12:00:00+0000,0.388936,16402
20230109T13:00:00+0000,0.371915,16402
20230109T14:00:00+0000,0.381277,16402
20230109T15:00:00+0000,0.421277,16402
20230109T16:00:00+0000,0.437447,16402
20230109T17:00:00+0000,0.461277,16402
20230109T18:00:00+0000,0.372766,16386
20230109T19:00:00+0000,0.259574,16386
20230109T20:00:00+0000,1.3e-07,16386
20230109T21:00:00+0000,-0.394894,16386
20230109T22:00:00+0000,-0.384681,16386
20230109T23:00:00+0000,-0.378723,16386
20230110T00:00:00+0000,-0.330213,16386
20230110T01:00:00+0000,-0.158298,16386
20230110T02:00:00+0000,0.0808513,16386
20230110T03:00:00+0000,0.443404,16386
20230110T04:00:00+0000,0.723404,16386
20230110T05:00:00+0000,0.770213,16402
20230110T06:00:00+0000,0.755745,16402
20230110T07:00:00+0000,0.69617,16402
20230110T08:00:00+0000,0.651915,16402
20230110T09:00:00+0000,0.564255,16402
20230110T10:00:00+0000,0.508936,16402
20230110T11:00:00+0000,0.464681,16402
20230110T12:00:00+0000,0.429787,16402
20230110T13:00:00+0000,0.404255,16402
20230110T14:00:00+0000,0.410213,16402
20230110T15:00:00+0000,0.440851,16402
20230110T16:00:00+0000,0.46383,16402
20230110T17:00:00+0000,0.491064,16402
20230110T18:00:00+0000,0.388936,16386
20230110T19:00:00+0000,0.0672342,16386
20230110T20:00:00+0000,-0.206808,16386
20230110T21:00:00+0000,-0.375319,16386
20230110T22:00:00+0000,-0.483404,16386
20230110T23:00:00+0000,-0.499574,16386
20230111T00:00:00+0000,-0.453617,16386
20230111T01:00:00+0000,-0.282553,16386
20230111T02:00:00+0000,-0.00425523,16386
20230111T03:00:00+0000,0.413617,16386
20230111T04:00:00+0000,0.684255,16386
20230111T05:00:00+0000,0.741277,16402
20230111T06:00:00+0000,0.721702,16402
20230111T07:00:00+0000,0.68,16402
20230111T08:00:00+0000,0.624681,16402
20230111T09:00:00+0000,0.538723,16402
20230111T10:00:00+0000,0.473192,16402
20230111T11:00:00+0000,0.428085,16402
20230111T12:00:00+0000,0.405106,16402
20230111T13:00:00+0000,0.382128,16402
20230111T14:00:00+0000,0.388936,16402
20230111T15:00:00+0000,0.415319,16402
20230111T16:00:00+0000,0.425532,16402
20230111T17:00:00+0000,0.46383,16402
20230111T18:00:00+0000,0.364255,16386
20230111T19:00:00+0000,-0.00085092,16386
20230111T20:00:00+0000,-0.251915,16386
20230111T21:00:00+0000,-0.306383,16386
20230111T22:00:00+0000,-0.262127,16386
20230111T23:00:00+0000,-0.386383,16386
20230112T00:00:00+0000,-0.40851,16386
20230112T01:00:00+0000,-0.324255,16386
20230112T02:00:00+0000,-0.0493615,16386
20230112T03:00:00+0000,0.385532,16386
20230112T04:00:00+0000,0.666383,16386
20230112T05:00:00+0000,0.742128,16402
20230112T06:00:00+0000,0.692766,16402
20230112T07:00:00+0000,0.645957,16402
20230112T08:00:00+0000,0.577021,16402
20230112T09:00:00+0000,0.50383,16402
20230112T10:00:00+0000,0.444255,16402
20230112T11:00:00+0000,0.413617,16402
20230112T12:00:00+0000,0.372766,16402
20230112T13:00:00+0000,0.374468,16402
20230112T14:00:00+0000,0.394043,16402
20230112T15:00:00+0000,0.409362,16402
20230112T16:00:00+0000,0.417872,16402
20230112T17:00:00+0000,0.466383,16402
20230112T18:00:00+0000,0.332766,16386
20230112T19:00:00+0000,0.0178725,16386
20230112T20:00:00+0000,-0.264681,16386
20230112T21:00:00+0000,-0.419574,16386
20230112T22:00:00+0000,-0.493617,16386
20230112T23:00:00+0000,-0.591489,16386
20230113T00:00:00+0000,-0.502979,16386
20230113T01:00:00+0000,-0.31234,16386
20230113T02:00:00+0000,-0.0238297,16386
20230113T03:00:00+0000,0.394043,16386
20230113T04:00:00+0000,0.642553,16386
20230113T05:00:00+0000,0.714894,16402
20230113T06:00:00+0000,0.670638,16402
20230113T07:00:00+0000,0.620426,16402
20230113T08:00:00+0000,0.573617,16402
20230113T09:00:00+0000,0.486809,16402
20230113T10:00:00+0000,0.442553,16402
20230113T11:00:00+0000,0.387234,16402
20230113T12:00:00+0000,0.354043,16402
20230113T13:00:00+0000,0.353192,16402
20230113T14:00:00+0000,0.359149,16402
20230113T15:00:00+0000,0.385532,16402
20230113T16:00:00+0000,0.415319,16402
20230113T17:00:00+0000,0.442553,16402
20230113T18:00:00+0000,0.332766,16386
20230113T19:00:00+0000,0.0323405,16386
20230113T20:00:00+0000,-0.257021,16386
20230113T21:00:00+0000,-0.418723,16386
20230113T22:00:00+0000,-0.558298,16386
20230113T23:00:00+0000,-0.587234,16386
20230114T00:00:00+0000,-0.505532,16386
20230114T01:00:00+0000,-0.310638,16386
20230114T02:00:00+0000,-0.0212764,16386
20230114T03:00:00+0000,0.381277,16386
20230114T04:00:00+0000,0.657021,16386
20230114T05:00:00+0000,0.699574,16402
20230114T06:00:00+0000,0.691064,16402
20230114T07:00:00+0000,0.61617,16402
20230114T08:00:00+0000,0.568511,16402
20230114T09:00:00+0000,0.526809,16402
20230114T10:00:00+0000,0.453617,16402
20230114T11:00:00+0000,0.405958,16402
20230114T12:00:00+0000,0.386383,16402
20230114T13:00:00+0000,0.354894,16402
20230114T14:00:00+0000,0.352341,16402
20230114T15:00:00+0000,0.370213,16402
20230114T16:00:00+0000,0.385532,16402
20230114T17:00:00+0000,0.399149,16402
20230114T18:00:00+0000,0.331915,16386
20230114T19:00:00+0000,0.0263831,16386
20230114T20:00:00+0000,-0.265532,16386
20230114T21:00:00+0000,-0.430638,16386
20230114T22:00:00+0000,-0.555745,16386
20230114T23:00:00+0000,-0.570213,16386
20230115T00:00:00+0000,-0.506383,16386
20230115T01:00:00+0000,-0.33617,16386
20230115T02:00:00+0000,0.00085117,16386
20230115T03:00:00+0000,0.378724,16386
20230115T04:00:00+0000,0.636596,16386
20230115T05:00:00+0000,0.700426,16402
20230115T06:00:00+0000,0.645106,16402
20230115T07:00:00+0000,0.633191,16402
20230115T08:00:00+0000,0.582128,16402
20230115T09:00:00+0000,0.504681,16402
20230115T10:00:00+0000,0.468936,16402
20230115T11:00:00+0000,0.427234,16402
20230115T12:00:00+0000,0.394043,16402
20230115T13:00:00+0000,0.373617,16402
20230115T14:00:00+0000,0.373617,16402
20230115T15:00:00+0000,0.389787,16402
20230115T16:00:00+0000,0.404255,16402
20230115T17:00:00+0000,0.422128,16402
20230115T18:00:00+0000,0.409362,16386
20230115T19:00:00+0000,0.0714895,16386
20230115T20:00:00+0000,0.115745,16386
20230115T21:00:00+0000,0.0868087,16386
20230115T22:00:00+0000,0.353192,16386
20230115T23:00:00+0000,-0.0204253,16386
20230116T00:00:00+0000,0.182979,16386
20230116T01:00:00+0000,0.455319,16386
20230116T02:00:00+0000,0.450213,16386
20230116T03:00:00+0000,0.610213,16386
20230116T04:00:00+0000,0.723404,16386
20230116T05:00:00+0000,0.76,16402
20230116T06:00:00+0000,0.725958,16402
20230116T07:00:00+0000,0.674894,16402
20230116T08:00:00+0000,0.639149,16402
20230116T09:00:00+0000,0.575319,16402
20230116T10:00:00+0000,0.52,16402
20230116T11:00:00+0000,0.458723,16402
20230116T12:00:00+0000,0.430638,16402
20230116T13:00:00+0000,0.413617,16402
20230116T14:00:00+0000,0.41617,16402
20230116T15:00:00+0000,0.430638,16402
20230116T16:00:00+0000,0.436596,16402
20230116T17:00:00+0000,0.448511,16402
20230116T18:00:00+0000,0.397447,16386
20230116T19:00:00+0000,0.077447,16386
20230116T20:00:00+0000,0.114043,16386
20230116T21:00:00+0000,-0.145532,16386
20230116T22:00:00+0000,0.165106,16386
20230116T23:00:00+0000,-0.131064,16386
20230117T00:00:00+0000,-0.250213,16386
20230117T01:00:00+0000,0.0714895,16386
20230117T02:00:00+0000,0.308936,16386
20230117T03:00:00+0000,0.491064,16386
20230117T04:00:00+0000,0.737872,16386
20230117T05:00:00+0000,0.839149,16402
20230117T06:00:00+0000,0.759149,16402
20230117T07:00:00+0000,0.695319,16402
20230117T08:00:00+0000,0.652766,16402
20230117T09:00:00+0000,0.551489,16402
20230117T10:00:00+0000,0.485106,16402
20230117T11:00:00+0000,0.435745,16402
20230117T12:00:00+0000,0.411915,16402
20230117T13:00:00+0000,0.395745,16402
20230117T14:00:00+0000,0.39234,16402
20230117T15:00:00+0000,0.420426,16402
20230117T16:00:00+0000,0.436596,16402
20230117T17:00:00+0000,0.464681,16402
20230117T18:00:00+0000,0.36,16386
20230117T19:00:00+0000,0.0280851,16386
20230117T20:00:00+0000,-0.235745,16386
20230117T21:00:00+0000,-0.257872,16386
20230117T22:00:00+0000,-0.515744,16386
20230117T23:00:00+0000,-0.533617,16386
20230118T00:00:00+0000,-0.476596,16386
20230118T01:00:00+0000,-0.298723,16386
20230118T02:00:00+0000,-0.00851058,16386
20230118T03:00:00+0000,0.405106,16386
20230118T04:00:00+0000,0.678298,16386
20230118T05:00:00+0000,0.754894,16402
20230118T06:00:00+0000,0.737872,16402
20230118T07:00:00+0000,0.689362,16402
20230118T08:00:00+0000,0.618723,16402
20230118T09:00:00+0000,0.516596,16402
20230118T10:00:00+0000,0.482553,16402
20230118T11:00:00+0000,0.434043,16402
20230118T12:00:00+0000,0.393191,16402
20230118T13:00:00+0000,0.379574,16402
20230118T14:00:00+0000,0.387234,16402
20230118T15:00:00+0000,0.415319,16402
20230118T16:00:00+0000,0.443404,18450
20230118T17:00:00+0000,0.468085,16402
20230118T18:00:00+0000,0.397447,16386
20230118T19:00:00+0000,0.233192,16386
20230118T20:00:00+0000,-0.230638,16386
20230118T21:00:00+0000,-0.389787,16386
20230118T22:00:00+0000,-0.491064,16386
20230118T23:00:00+0000,-0.522553,16386
20230119T00:00:00+0000,-0.467234,16386
20230119T01:00:00+0000,-0.154893,16386
20230119T02:00:00+0000,0.00255326,16386
20230119T03:00:00+0000,0.390638,16386
20230119T04:00:00+0000,0.692766,16386
20230119T05:00:00+0000,0.771064,16402
20230119T06:00:00+0000,0.748936,16402
20230119T07:00:00+0000,0.68766,16402
20230119T08:00:00+0000,0.626383,16402
20230119T09:00:00+0000,0.548936,16402
20230119T10:00:00+0000,0.495319,16402
20230119T11:00:00+0000,0.439149,16402
20230119T12:00:00+0000,0.411915,16402
20230119T13:00:00+0000,0.393191,16402
20230119T14:00:00+0000,0.391489,16402
20230119T15:00:00+0000,0.431489,16402
20230119T16:00:00+0000,0.434894,16402
20230119T17:00:00+0000,0.460426,16402
20230119T18:00:00+0000,0.345532,16386
20230119T19:00:00+0000,0.0417021,16386
20230119T20:00:00+0000,-0.211915,16386
20230119T21:00:00+0000,-0.319149,16386
20230119T22:00:00+0000,-0.48,16386
20230119T23:00:00+0000,-0.533617,16386
20230120T00:00:00+0000,-0.379574,16386
20230120T01:00:00+0000,0.144681,16386
20230120T02:00:00+0000,0.105532,16386
20230120T03:00:00+0000,0.424681,16386
20230120T04:00:00+0000,0.707234,16386
20230120T05:00:00+0000,0.775319,16402
20230120T06:00:00+0000,0.748936,16402
20230120T07:00:00+0000,0.716596,16402
20230120T08:00:00+0000,0.662979,16402
20230120T09:00:00+0000,0.554894,16402
20230120T10:00:00+0000,0.49617,16402
20230120T11:00:00+0000,0.450213,16402
20230120T12:00:00+0000,0.413617,16402
20230120T13:00:00+0000,0.395745,16402
20230120T14:00:00+0000,0.396596,16402
20230120T15:00:00+0000,0.422128,16402
20230120T16:00:00+0000,0.462128,16402
20230120T17:00:00+0000,0.477447,16402
20230120T18:00:00+0000,0.417872,16386
20230120T19:00:00+0000,0.355745,16386
20230120T20:00:00+0000,-0.0170212,16386
20230120T21:00:00+0000,-0.325957,16386
20230120T22:00:00+0000,-0.542128,16386
20230120T23:00:00+0000,-0.56,16386
20230121T00:00:00+0000,-0.556596,16386
20230121T01:00:00+0000,-0.32851,16386
20230121T02:00:00+0000,-0.0434041,16386
20230121T03:00:00+0000,0.370213,16386
20230121T04:00:00+0000,0.641702,16386
20230121T05:00:00+0000,0.734468,16402
20230121T06:00:00+0000,0.702128,16402
20230121T07:00:00+0000,0.690213,16402
20230121T08:00:00+0000,0.647659,16402
20230121T09:00:00+0000,0.602553,16402
20230121T10:00:00+0000,0.56766,16402
20230121T11:00:00+0000,0.507234,16402
20230121T12:00:00+0000,0.476596,16402
20230121T13:00:00+0000,0.461277,16402
20230121T14:00:00+0000,0.457872,16402
20230121T15:00:00+0000,0.474043,16402
20230121T16:00:00+0000,0.47234,16402
20230121T17:00:00+0000,0.498724,16402
20230121T18:00:00+0000,0.493617,16386
20230121T19:00:00+0000,0.293617,16386
20230121T20:00:00+0000,-0.0221276,16386
20230121T21:00:00+0000,0.166809,16386
20230121T22:00:00+0000,0.00340431,16386
20230121T23:00:00+0000,0.120851,16386
20230122T00:00:00+0000,-0.069787,16386
20230122T01:00:00+0000,0.00255339,16386
20230122T02:00:00+0000,0.379575,16386
20230122T03:00:00+0000,0.392341,16386
20230122T04:00:00+0000,0.692766,16386
20230122T05:00:00+0000,0.737872,16402
20230122T06:00:00+0000,0.697872,16402
20230122T07:00:00+0000,0.688511,16402
20230122T08:00:00+0000,0.629787,16402
20230122T09:00:00+0000,0.579574,16402
20230122T10:00:00+0000,0.540426,16402
20230122T11:00:00+0000,0.475745,16402
20230122T12:00:00+0000,0.431489,16402
20230122T13:00:00+0000,0.405958,16402
20230122T14:00:00+0000,0.398298,16402
20230122T15:00:00+0000,0.400851,16402
20230122T16:00:00+0000,0.410213,16402
20230122T17:00:00+0000,0.444255,16402
20230122T18:00:00+0000,0.394894,16386
20230122T19:00:00+0000,0.0731916,16386
20230122T20:00:00+0000,-0.193191,16386
20230122T21:00:00+0000,-0.358298,16386
20230122T22:00:00+0000,-0.185532,16386
20230122T23:00:00+0000,-0.355745,16386
20230123T00:00:00+0000,-0.372766,16386
20230123T01:00:00+0000,-0.250213,16386
20230123T02:00:00+0000,0.0365959,16386
20230123T03:00:00+0000,0.433192,16386
20230123T04:00:00+0000,0.71234,16386
20230123T05:00:00+0000,0.803404,16402
20230123T06:00:00+0000,0.757447,16402
20230123T07:00:00+0000,0.730213,16402
20230123T08:00:00+0000,0.637447,16402
20230123T09:00:00+0000,0.565957,16402
20230123T10:00:00+0000,0.494468,16402
20230123T11:00:00+0000,0.437447,16402
20230123T12:00:00+0000,0.393192,16402
20230123T13:00:00+0000,0.392341,16402
20230123T14:00:00+0000,0.392341,16402
20230123T15:00:00+0000,0.408511,16402
20230123T16:00:00+0000,0.414468,16402
20230123T17:00:00+0000,0.458724,16402
20230123T18:00:00+0000,0.348085,16386
20230123T19:00:00+0000,0.011064,16386
20230123T20:00:00+0000,-0.243404,16386
20230123T21:00:00+0000,-0.346383,16386
20230123T22:00:00+0000,-0.388936,16386
20230123T23:00:00+0000,-0.438298,16386
20230124T00:00:00+0000,-0.487659,16386
20230124T01:00:00+0000,-0.231489,16386
20230124T02:00:00+0000,0.322553,16386
20230124T03:00:00+0000,0.385532,16386
20230124T04:00:00+0000,0.686809,16386
20230124T05:00:00+0000,0.782979,16402
20230124T06:00:00+0000,0.764255,16402
20230124T07:00:00+0000,0.717447,16402
20230124T08:00:00+0000,0.661277,16402
20230124T09:00:00+0000,0.580426,16402
20230124T10:00:00+0000,0.52,16402
20230124T11:00:00+0000,0.460426,16402
20230124T12:00:00+0000,0.43234,16402
20230124T13:00:00+0000,0.401702,16402
20230124T14:00:00+0000,0.4,16402
20230124T15:00:00+0000,0.428085,16402
20230124T16:00:00+0000,0.434894,16402
20230124T17:00:00+0000,0.464681,16402
20230124T18:00:00+0000,0.353192,16386
20230124T19:00:00+0000,0.00936189,16386
20230124T20:00:00+0000,-0.251064,16386
20230124T21:00:00+0000,-0.290213,16386
20230124T22:00:00+0000,-0.479149,16386
20230124T23:00:00+0000,-0.500425,16386
20230125T00:00:00+0000,-0.577872,16386
20230125T01:00:00+0000,-0.255319,16386
20230125T02:00:00+0000,-0.0808509,16386
20230125T03:00:00+0000,0.370213,16386
20230125T04:00:00+0000,0.659575,16386
20230125T05:00:00+0000,0.811915,16402
20230125T06:00:00+0000,0.77617,16402
20230125T07:00:00+0000,0.72,16402
20230125T08:00:00+0000,0.638298,16402
20230125T09:00:00+0000,0.556596,18450
20230125T10:00:00+0000,0.491915,16402
20230125T11:00:00+0000,0.443404,16402
20230125T12:00:00+0000,0.400851,16402
20230125T13:00:00+0000,0.394043,16402
20230125T14:00:00+0000,0.386383,16402
20230125T15:00:00+0000,0.422128,16402
20230125T16:00:00+0000,0.441702,16402
20230125T17:00:00+0000,0.473192,16402
20230125T18:00:00+0000,0.378723,16386
20230125T19:00:00+0000,0.614468,16386
20230125T20:00:00+0000,0.165958,16386
20230125T21:00:00+0000,-0.301276,16386
20230125T22:00:00+0000,0.066383,16386
20230125T23:00:00+0000,-0.297021,16386
20230126T00:00:00+0000,0.125106,16386
20230126T01:00:00+0000,-0.270638,16386
20230126T02:00:00+0000,0.0689364,16386
20230126T03:00:00+0000,0.40766,16386
20230126T04:00:00+0000,0.65617,16386
20230126T05:00:00+0000,0.739575,16402
20230126T06:00:00+0000,0.713192,16402
20230126T07:00:00+0000,0.684255,16402
20230126T08:00:00+0000,0.634043,16402
20230126T09:00:00+0000,0.538723,16402
20230126T10:00:00+0000,0.488511,16402
20230126T11:00:00+0000,0.437447,16402
20230126T12:00:00+0000,0.399149,16402
20230126T13:00:00+0000,0.401702,16402
20230126T14:00:00+0000,0.394894,16402
20230126T15:00:00+0000,0.426383,16402
20230126T16:00:00+0000,0.435745,16402
20230126T17:00:00+0000,0.473192,16402
20230126T18:00:00+0000,0.359149,16386
20230126T19:00:00+0000,-0.0221274,16386
20230126T20:00:00+0000,-0.318298,16386
20230126T21:00:00+0000,-0.533617,16386
20230126T22:00:00+0000,-0.631489,16386
20230126T23:00:00+0000,-0.679149,16386
20230127T00:00:00+0000,-0.644255,16386
20230127T01:00:00+0000,-0.447659,16386
20230127T02:00:00+0000,-0.131915,16386
20230127T03:00:00+0000,0.269787,16386
20230127T04:00:00+0000,0.598298,16386
20230127T05:00:00+0000,0.694468,16402
20230127T06:00:00+0000,0.668936,16402
20230127T07:00:00+0000,0.625532,16402
20230127T08:00:00+0000,0.561702,16402
20230127T09:00:00+0000,0.488511,16402
20230127T10:00:00+0000,0.453617,16402
20230127T11:00:00+0000,0.410213,16402
20230127T12:00:00+0000,0.370213,16402
20230127T13:00:00+0000,0.354894,16402
20230127T14:00:00+0000,0.369362,16402
20230127T15:00:00+0000,0.411915,16402
20230127T16:00:00+0000,0.441702,16402
20230127T17:00:00+0000,0.444255,16402
20230127T18:00:00+0000,0.346383,16386
20230127T19:00:00+0000,0.011915,16386
20230127T20:00:00+0000,-0.284255,16386
20230127T21:00:00+0000,-0.468936,16386
20230127T22:00:00+0000,-0.547234,16386
20230127T23:00:00+0000,-0.619574,16386
